Time (s),kx,ky,posX,posY,posZ
32.520, -0.000, -0.500, -0.005, -0.082, 0.089
32.540, -0.000, -0.500, -0.005, -0.091, 0.089
32.560, -0.000, -0.500, -0.005, -0.101, 0.089
32.580, -0.000, -0.500, -0.005, -0.110, 0.089
32.600, -0.000, -0.500, -0.005, -0.119, 0.088
32.620, -0.000, -0.500, -0.004, -0.127, 0.087
32.640, -0.000, -0.500, -0.002, -0.135, 0.085
32.660, -0.000, -0.500, 0.001, -0.142, 0.083
32.680, -0.000, -0.500, 0.004, -0.148, 0.080
32.700, -0.000, -0.500, 0.009, -0.153, 0.078
32.720, -0.000, -0.500, 0.015, -0.157, 0.075
32.740, -0.000, -0.500, 0.022, -0.160, 0.073
32.760, -0.000, -0.500, 0.029, -0.164, 0.070
32.780, -0.000, -0.500, 0.038, -0.166, 0.067
32.800, -0.000, -0.500, 0.048, -0.169, 0.064
32.820, -0.000, -0.500, 0.058, -0.171, 0.063
32.840, -0.000, -0.500, 0.066, -0.173, 0.062
32.860, -0.000, -0.500, 0.068, -0.176, 0.065
32.880, -0.000, -0.500, 0.071, -0.176, 0.068
32.900, -0.000, -0.500, 0.073, -0.176, 0.072
32.920, -0.000, -0.500, 0.075, -0.174, 0.075
32.940, -0.000, -0.500, 0.076, -0.171, 0.079
32.960, -0.000, -0.500, 0.077, -0.167, 0.084
32.980, -0.000, -0.500, 0.077, -0.162, 0.090
33.000, -0.000, -0.500, 0.076, -0.155, 0.096
33.020, -0.000, -0.500, 0.072, -0.148, 0.098
33.040, -0.000, -0.500, 0.066, -0.140, 0.097
33.060, -0.000, -0.500, 0.059, -0.134, 0.095
33.080, -0.000, -0.500, 0.052, -0.131, 0.092
33.100, -0.000, -0.500, 0.047, -0.130, 0.090
33.120, -0.000, -0.500, 0.044, -0.132, 0.089
33.140, -0.000, -0.500, 0.042, -0.136, 0.090
33.160, -0.000, -0.500, 0.042, -0.140, 0.091
33.180, -0.000, -0.500, 0.043, -0.146, 0.094
33.200, -0.000, -0.500, 0.046, -0.152, 0.097
33.220, -0.000, -0.500, 0.049, -0.159, 0.100
33.240, -0.000, -0.500, 0.052, -0.166, 0.102
33.260, -0.000, -0.500, 0.055, -0.173, 0.104
33.280, -0.000, -0.500, 0.058, -0.180, 0.105
33.300, -0.000, -0.500, 0.061, -0.186, 0.106
33.320, -0.000, -0.500, 0.063, -0.192, 0.106
33.340, -0.000, -0.500, 0.065, -0.196, 0.107
33.360, -0.000, -0.500, 0.066, -0.200, 0.107
33.380, -0.000, -0.500, 0.067, -0.203, 0.107
33.400, -0.000, -0.500, 0.068, -0.205, 0.108
33.420, -0.000, -0.500, 0.069, -0.206, 0.108
33.440, -0.000, -0.500, 0.070, -0.206, 0.109
33.460, -0.000, -0.500, 0.071, -0.206, 0.109
33.480, -0.000, -0.500, 0.071, -0.205, 0.109
33.500, -0.000, -0.500, 0.071, -0.203, 0.108
33.520, -0.000, -0.500, 0.071, -0.201, 0.108
33.540, -0.000, -0.500, 0.070, -0.199, 0.107
33.560, -0.000, -0.500, 0.069, -0.197, 0.107
33.580, -0.000, -0.500, 0.067, -0.194, 0.106
33.600, -0.000, -0.500, 0.065, -0.192, 0.106
33.620, -0.000, -0.500, 0.062, -0.190, 0.106
33.640, -0.000, -0.500, 0.059, -0.187, 0.108
33.660, -0.000, -0.500, 0.055, -0.186, 0.110
33.680, -0.000, -0.500, 0.049, -0.185, 0.108
33.700, -0.000, -0.500, 0.044, -0.186, 0.102
33.720, -0.000, -0.500, 0.039, -0.188, 0.095
33.740, -0.000, -0.500, 0.034, -0.191, 0.087
33.760, -0.000, -0.500, 0.031, -0.195, 0.080
33.780, -0.000, -0.500, 0.029, -0.199, 0.076
33.800, -0.000, -0.500, 0.029, -0.204, 0.074
33.820, -0.000, -0.500, 0.031, -0.209, 0.073
33.840, -0.000, -0.500, 0.034, -0.214, 0.073
33.860, -0.000, -0.500, 0.038, -0.220, 0.074
33.880, -0.000, -0.500, 0.044, -0.225, 0.074
33.900, -0.000, -0.500, 0.051, -0.230, 0.073
33.920, -0.000, -0.500, 0.057, -0.235, 0.072
33.940, -0.000, -0.500, 0.064, -0.240, 0.070
33.960, -0.000, -0.500, 0.070, -0.245, 0.068
33.980, -0.000, -0.500, 0.077, -0.251, 0.065
34.000, -0.000, -0.500, 0.083, -0.256, 0.062
34.020, -0.000, -0.500, 0.090, -0.262, 0.058
34.040, -0.000, -0.500, 0.098, -0.268, 0.054
34.060, -0.000, -0.500, 0.102, -0.275, 0.054
34.080, -0.000, -0.500, 0.108, -0.278, 0.060
34.100, -0.000, -0.500, 0.112, -0.280, 0.065
34.120, -0.000, -0.500, 0.114, -0.281, 0.068
34.140, -0.000, -0.500, 0.115, -0.282, 0.070
34.160, -0.000, -0.500, 0.115, -0.280, 0.070
34.180, -0.000, -0.500, 0.115, -0.278, 0.070
34.200, -0.000, -0.500, 0.116, -0.275, 0.069
34.220, -0.000, -0.500, 0.116, -0.270, 0.069
34.240, -0.000, -0.500, 0.117, -0.265, 0.070
34.260, -0.000, -0.500, 0.118, -0.260, 0.074
34.280, -0.000, -0.500, 0.118, -0.255, 0.080
34.300, -0.000, -0.500, 0.119, -0.249, 0.087
34.320, -0.000, -0.500, 0.117, -0.243, 0.092
34.340, -0.000, -0.500, 0.112, -0.237, 0.094
34.360, -0.000, -0.500, 0.106, -0.232, 0.092
34.380, -0.000, -0.500, 0.099, -0.229, 0.090
34.400, -0.000, -0.500, 0.093, -0.229, 0.087
34.420, -0.000, -0.500, 0.089, -0.231, 0.086
34.440, -0.000, -0.500, 0.086, -0.235, 0.085
34.460, -0.000, -0.500, 0.086, -0.241, 0.087
34.480, -0.000, -0.500, 0.087, -0.248, 0.089
34.500, -0.000, -0.500, 0.090, -0.255, 0.091
34.520, -0.000, -0.500, 0.093, -0.263, 0.094
34.540, -0.000, -0.500, 0.097, -0.271, 0.097
34.560, -0.000, -0.500, 0.101, -0.280, 0.099
34.580, -0.000, -0.500, 0.104, -0.288, 0.100
34.600, -0.000, -0.500, 0.107, -0.296, 0.101
34.620, -0.000, -0.500, 0.110, -0.303, 0.102
34.640, -0.000, -0.500, 0.112, -0.309, 0.103
34.660, -0.000, -0.500, 0.113, -0.314, 0.103
34.680, -0.000, -0.500, 0.113, -0.318, 0.103
34.700, -0.000, -0.500, 0.114, -0.321, 0.103
34.720, -0.000, -0.500, 0.114, -0.323, 0.104
34.740, -0.000, -0.500, 0.114, -0.323, 0.105
34.760, -0.000, -0.500, 0.114, -0.323, 0.105
34.780, -0.000, -0.500, 0.113, -0.322, 0.106
34.800, -0.000, -0.500, 0.112, -0.320, 0.106
34.820, -0.000, -0.500, 0.111, -0.317, 0.106
34.840, -0.000, -0.500, 0.109, -0.314, 0.106
34.860, -0.000, -0.500, 0.106, -0.311, 0.106
34.880, -0.000, -0.500, 0.103, -0.308, 0.105
34.900, -0.000, -0.500, 0.100, -0.305, 0.106
34.920, -0.000, -0.500, 0.096, -0.302, 0.106
34.940, -0.000, -0.500, 0.092, -0.299, 0.108
34.960, -0.000, -0.500, 0.087, -0.297, 0.112
34.980, -0.000, -0.500, 0.083, -0.296, 0.113
35.000, -0.000, -0.500, 0.079, -0.296, 0.108
35.020, -0.000, -0.500, 0.076, -0.297, 0.100
35.040, -0.000, -0.500, 0.073, -0.299, 0.091
35.060, -0.000, -0.500, 0.072, -0.302, 0.083
35.080, -0.000, -0.500, 0.072, -0.306, 0.078
35.100, -0.000, -0.500, 0.072, -0.310, 0.075
35.120, -0.000, -0.500, 0.074, -0.315, 0.073
35.140, -0.000, -0.500, 0.077, -0.320, 0.073
35.160, -0.000, -0.500, 0.081, -0.325, 0.074
35.180, -0.000, -0.500, 0.086, -0.330, 0.074
35.200, -0.000, -0.500, 0.091, -0.335, 0.073
35.220, -0.000, -0.500, 0.097, -0.340, 0.072
35.240, -0.000, -0.500, 0.103, -0.345, 0.071
35.260, -0.000, -0.500, 0.110, -0.350, 0.069
35.280, -0.000, -0.500, 0.116, -0.355, 0.066
35.300, -0.000, -0.500, 0.122, -0.361, 0.064
35.320, -0.000, -0.500, 0.129, -0.366, 0.061
35.340, -0.000, -0.500, 0.136, -0.371, 0.057
35.360, -0.000, -0.500, 0.144, -0.377, 0.054
35.380, -0.000, -0.500, 0.149, -0.383, 0.057
35.400, -0.000, -0.500, 0.156, -0.386, 0.062
35.420, -0.000, -0.500, 0.160, -0.390, 0.065
35.440, -0.000, -0.500, 0.162, -0.392, 0.067
35.460, -0.000, -0.500, 0.163, -0.393, 0.067
35.480, -0.000, -0.500, 0.163, -0.393, 0.067
35.500, -0.000, -0.500, 0.163, -0.392, 0.067
35.520, -0.000, -0.500, 0.164, -0.389, 0.068
35.540, -0.000, -0.500, 0.165, -0.386, 0.071
35.560, -0.000, -0.500, 0.166, -0.381, 0.074
35.580, -0.000, -0.500, 0.167, -0.377, 0.079
35.600, -0.000, -0.500, 0.168, -0.371, 0.086
35.620, -0.000, -0.500, 0.168, -0.365, 0.092
35.640, -0.000, -0.500, 0.164, -0.359, 0.095
35.660, -0.000, -0.500, 0.159, -0.353, 0.094
35.680, -0.000, -0.500, 0.152, -0.349, 0.093
35.700, -0.000, -0.500, 0.146, -0.347, 0.091
35.720, -0.000, -0.500, 0.142, -0.348, 0.090
35.740, -0.000, -0.500, 0.139, -0.351, 0.090
35.760, -0.000, -0.500, 0.138, -0.355, 0.091
35.780, -0.000, -0.500, 0.139, -0.361, 0.094
35.800, -0.000, -0.500, 0.142, -0.367, 0.097
35.820, -0.000, -0.500, 0.146, -0.374, 0.100
35.840, -0.000, -0.500, 0.150, -0.381, 0.103
35.860, -0.000, -0.500, 0.155, -0.388, 0.105
35.880, -0.000, -0.500, 0.160, -0.395, 0.107
35.900, -0.000, -0.500, 0.164, -0.401, 0.108
35.920, -0.000, -0.500, 0.168, -0.407, 0.108
35.940, -0.000, -0.500, 0.172, -0.411, 0.109
35.960, -0.000, -0.500, 0.175, -0.415, 0.109
35.980, -0.000, -0.500, 0.177, -0.418, 0.109
36.000, -0.000, -0.500, 0.180, -0.419, 0.109
36.020, -0.000, -0.500, 0.182, -0.420, 0.110
36.040, -0.000, -0.500, 0.184, -0.420, 0.110
36.060, -0.000, -0.500, 0.186, -0.419, 0.110
36.080, -0.000, -0.500, 0.187, -0.417, 0.110
38.120, 0.100, -0.500, 0.000, 0.000, 0.175
38.140, 0.100, -0.500, -0.001, -0.000, 0.163
38.160, 0.100, -0.500, -0.001, 0.000, 0.150
38.180, 0.100, -0.500, -0.002, -0.001, 0.137
38.200, 0.100, -0.500, -0.004, -0.003, 0.126
38.220, 0.100, -0.500, -0.005, -0.007, 0.119
38.240, 0.100, -0.500, -0.006, -0.011, 0.114
38.260, 0.100, -0.500, -0.007, -0.016, 0.112
38.280, 0.100, -0.500, -0.007, -0.021, 0.112
38.300, 0.100, -0.500, -0.007, -0.027, 0.113
38.320, 0.100, -0.500, -0.008, -0.031, 0.116
38.340, 0.100, -0.500, -0.010, -0.036, 0.121
38.360, 0.100, -0.500, -0.012, -0.039, 0.125
38.380, 0.100, -0.500, -0.014, -0.040, 0.124
38.400, 0.100, -0.500, -0.014, -0.040, 0.119
38.420, 0.100, -0.500, -0.013, -0.041, 0.111
38.440, 0.100, -0.500, -0.010, -0.043, 0.103
38.460, 0.100, -0.500, -0.007, -0.048, 0.096
38.480, 0.100, -0.500, -0.004, -0.053, 0.091
38.500, 0.100, -0.500, -0.002, -0.059, 0.089
38.520, 0.100, -0.500, 0.000, -0.067, 0.089
38.540, 0.100, -0.500, 0.002, -0.074, 0.090
38.560, 0.100, -0.500, 0.003, -0.082, 0.091
38.580, 0.100, -0.500, 0.005, -0.090, 0.092
38.600, 0.100, -0.500, 0.006, -0.098, 0.093
38.620, 0.100, -0.500, 0.007, -0.105, 0.094
38.640, 0.100, -0.500, 0.008, -0.113, 0.094
38.660, 0.100, -0.500, 0.010, -0.119, 0.094
38.680, 0.100, -0.500, 0.013, -0.126, 0.093
38.700, 0.100, -0.500, 0.017, -0.132, 0.092
38.720, 0.100, -0.500, 0.021, -0.137, 0.091
38.740, 0.100, -0.500, 0.026, -0.142, 0.089
38.760, 0.100, -0.500, 0.032, -0.147, 0.087
38.780, 0.100, -0.500, 0.038, -0.151, 0.085
38.800, 0.100, -0.500, 0.045, -0.155, 0.083
38.820, 0.100, -0.500, 0.052, -0.158, 0.080
38.840, 0.100, -0.500, 0.060, -0.161, 0.076
38.860, 0.100, -0.500, 0.069, -0.164, 0.074
38.880, 0.100, -0.500, 0.077, -0.166, 0.073
38.900, 0.100, -0.500, 0.085, -0.167, 0.073
38.920, 0.100, -0.500, 0.091, -0.167, 0.074
38.940, 0.100, -0.500, 0.095, -0.166, 0.075
38.960, 0.100, -0.500, 0.097, -0.164, 0.079
38.980, 0.100, -0.500, 0.098, -0.160, 0.084
39.000, 0.100, -0.500, 0.098, -0.156, 0.091
39.020, 0.100, -0.500, 0.096, -0.151, 0.099
39.040, 0.100, -0.500, 0.091, -0.145, 0.102
39.060, 0.100, -0.500, 0.083, -0.138, 0.103
39.080, 0.100, -0.500, 0.074, -0.134, 0.101
39.100, 0.100, -0.500, 0.066, -0.133, 0.099
39.120, 0.100, -0.500, 0.060, -0.135, 0.098
39.140, 0.100, -0.500, 0.057, -0.140, 0.097
39.160, 0.100, -0.500, 0.055, -0.147, 0.097
39.180, 0.100, -0.500, 0.056, -0.156, 0.098
39.200, 0.100, -0.500, 0.059, -0.166, 0.100
39.220, 0.100, -0.500, 0.064, -0.176, 0.101
39.240, 0.100, -0.500, 0.069, -0.187, 0.103
39.260, 0.100, -0.500, 0.074, -0.198, 0.104
39.280, 0.100, -0.500, 0.080, -0.208, 0.104
39.300, 0.100, -0.500, 0.084, -0.218, 0.103
39.320, 0.100, -0.500, 0.088, -0.227, 0.102
39.340, 0.100, -0.500, 0.091, -0.234, 0.101
39.360, 0.100, -0.500, 0.092, -0.240, 0.100
39.380, 0.100, -0.500, 0.093, -0.245, 0.099
39.400, 0.100, -0.500, 0.093, -0.248, 0.098
39.420, 0.100, -0.500, 0.092, -0.250, 0.098
39.440, 0.100, -0.500, 0.091, -0.250, 0.098
39.460, 0.100, -0.500, 0.088, -0.249, 0.099
39.480, 0.100, -0.500, 0.086, -0.247, 0.100
39.500, 0.100, -0.500, 0.082, -0.244, 0.101
39.520, 0.100, -0.500, 0.079, -0.240, 0.102
39.540, 0.100, -0.500, 0.074, -0.236, 0.102
39.560, 0.100, -0.500, 0.069, -0.232, 0.102
39.580, 0.100, -0.500, 0.064, -0.227, 0.102
39.600, 0.100, -0.500, 0.058, -0.223, 0.104
39.620, 0.100, -0.500, 0.053, -0.219, 0.107
39.640, 0.100, -0.500, 0.048, -0.215, 0.111
39.660, 0.100, -0.500, 0.044, -0.213, 0.115
39.680, 0.100, -0.500, 0.041, -0.211, 0.117
39.700, 0.100, -0.500, 0.040, -0.210, 0.113
39.720, 0.100, -0.500, 0.041, -0.210, 0.105
39.740, 0.100, -0.500, 0.042, -0.210, 0.095
39.760, 0.100, -0.500, 0.043, -0.211, 0.086
39.780, 0.100, -0.500, 0.044, -0.212, 0.079
39.800, 0.100, -0.500, 0.045, -0.215, 0.074
39.820, 0.100, -0.500, 0.046, -0.217, 0.072
39.840, 0.100, -0.500, 0.048, -0.221, 0.073
39.860, 0.100, -0.500, 0.050, -0.224, 0.074
39.880, 0.100, -0.500, 0.054, -0.228, 0.076
39.900, 0.100, -0.500, 0.058, -0.231, 0.079
39.920, 0.100, -0.500, 0.063, -0.235, 0.081
39.940, 0.100, -0.500, 0.068, -0.238, 0.083
39.960, 0.100, -0.500, 0.073, -0.242, 0.085
39.980, 0.100, -0.500, 0.078, -0.246, 0.086
40.000, 0.100, -0.500, 0.082, -0.251, 0.087
40.020, 0.100, -0.500, 0.086, -0.255, 0.088
40.040, 0.100, -0.500, 0.090, -0.260, 0.088
40.060, 0.100, -0.500, 0.095, -0.264, 0.089
40.080, 0.100, -0.500, 0.099, -0.269, 0.089
40.100, 0.100, -0.500, 0.104, -0.273, 0.089
40.120, 0.100, -0.500, 0.110, -0.277, 0.088
40.140, 0.100, -0.500, 0.115, -0.281, 0.087
40.160, 0.100, -0.500, 0.122, -0.285, 0.085
40.180, 0.100, -0.500, 0.129, -0.288, 0.084
40.200, 0.100, -0.500, 0.137, -0.290, 0.084
40.220, 0.100, -0.500, 0.144, -0.292, 0.085
40.240, 0.100, -0.500, 0.151, -0.293, 0.086
40.260, 0.100, -0.500, 0.156, -0.294, 0.089
40.280, 0.100, -0.500, 0.159, -0.294, 0.092
40.300, 0.100, -0.500, 0.160, -0.293, 0.097
40.320, 0.100, -0.500, 0.160, -0.291, 0.103
40.340, 0.100, -0.500, 0.156, -0.288, 0.107
40.360, 0.100, -0.500, 0.150, -0.284, 0.107
40.380, 0.100, -0.500, 0.142, -0.280, 0.105
40.400, 0.100, -0.500, 0.135, -0.278, 0.102
40.420, 0.100, -0.500, 0.128, -0.278, 0.100
40.440, 0.100, -0.500, 0.123, -0.282, 0.099
40.460, 0.100, -0.500, 0.119, -0.287, 0.097
40.480, 0.100, -0.500, 0.119, -0.294, 0.097
40.500, 0.100, -0.500, 0.120, -0.301, 0.097
40.520, 0.100, -0.500, 0.123, -0.310, 0.098
40.540, 0.100, -0.500, 0.128, -0.319, 0.099
40.560, 0.100, -0.500, 0.133, -0.329, 0.099
40.580, 0.100, -0.500, 0.138, -0.338, 0.099
40.600, 0.100, -0.500, 0.143, -0.348, 0.098
40.620, 0.100, -0.500, 0.146, -0.356, 0.097
40.640, 0.100, -0.500, 0.149, -0.364, 0.095
40.660, 0.100, -0.500, 0.150, -0.371, 0.093
40.680, 0.100, -0.500, 0.150, -0.377, 0.092
40.700, 0.100, -0.500, 0.149, -0.381, 0.090
40.720, 0.100, -0.500, 0.146, -0.385, 0.089
40.740, 0.100, -0.500, 0.142, -0.387, 0.088
40.760, 0.100, -0.500, 0.137, -0.388, 0.088
40.780, 0.100, -0.500, 0.132, -0.389, 0.088
40.800, 0.100, -0.500, 0.125, -0.389, 0.088
40.820, 0.100, -0.500, 0.119, -0.388, 0.088
40.840, 0.100, -0.500, 0.111, -0.388, 0.087
40.860, 0.100, -0.500, 0.102, -0.387, 0.089
40.880, 0.100, -0.500, 0.094, -0.387, 0.090
40.900, 0.100, -0.500, 0.086, -0.388, 0.092
40.920, 0.100, -0.500, 0.080, -0.390, 0.094
40.940, 0.100, -0.500, 0.074, -0.391, 0.096
40.960, 0.100, -0.500, 0.070, -0.392, 0.099
40.980, 0.100, -0.500, 0.068, -0.393, 0.101
41.000, 0.100, -0.500, 0.068, -0.392, 0.100
41.020, 0.100, -0.500, 0.072, -0.389, 0.096
41.040, 0.100, -0.500, 0.078, -0.386, 0.089
41.060, 0.100, -0.500, 0.084, -0.383, 0.082
41.080, 0.100, -0.500, 0.090, -0.380, 0.076
41.100, 0.100, -0.500, 0.095, -0.379, 0.072
41.120, 0.100, -0.500, 0.099, -0.379, 0.070
41.140, 0.100, -0.500, 0.101, -0.380, 0.071
41.160, 0.100, -0.500, 0.103, -0.382, 0.072
41.180, 0.100, -0.500, 0.104, -0.384, 0.075
41.200, 0.100, -0.500, 0.105, -0.386, 0.078
41.220, 0.100, -0.500, 0.106, -0.388, 0.081
41.240, 0.100, -0.500, 0.107, -0.391, 0.083
41.260, 0.100, -0.500, 0.108, -0.393, 0.085
41.280, 0.100, -0.500, 0.109, -0.395, 0.087
41.300, 0.100, -0.500, 0.110, -0.397, 0.089
41.320, 0.100, -0.500, 0.111, -0.399, 0.091
41.340, 0.100, -0.500, 0.112, -0.401, 0.092
41.360, 0.100, -0.500, 0.114, -0.402, 0.094
41.380, 0.100, -0.500, 0.116, -0.403, 0.096
41.400, 0.100, -0.500, 0.118, -0.403, 0.097
41.420, 0.100, -0.500, 0.120, -0.403, 0.099
41.440, 0.100, -0.500, 0.122, -0.403, 0.100
41.460, 0.100, -0.500, 0.124, -0.403, 0.102
41.480, 0.100, -0.500, 0.127, -0.403, 0.103
41.500, 0.100, -0.500, 0.129, -0.402, 0.103
41.520, 0.100, -0.500, 0.132, -0.401, 0.103
41.540, 0.100, -0.500, 0.135, -0.400, 0.103
41.560, 0.100, -0.500, 0.137, -0.399, 0.103
41.580, 0.100, -0.500, 0.140, -0.397, 0.104
41.600, 0.100, -0.500, 0.143, -0.396, 0.105
41.620, 0.100, -0.500, 0.146, -0.394, 0.109
41.640, 0.100, -0.500, 0.149, -0.393, 0.114
41.660, 0.100, -0.500, 0.151, -0.393, 0.114
41.680, 0.100, -0.500, 0.152, -0.393, 0.109
41.700, 0.100, -0.500, 0.152, -0.394, 0.102
41.720, 0.100, -0.500, 0.152, -0.396, 0.094
41.740, 0.100, -0.500, 0.151, -0.400, 0.087
41.760, 0.100, -0.500, 0.150, -0.403, 0.081
41.780, 0.100, -0.500, 0.150, -0.408, 0.077
41.800, 0.100, -0.500, 0.149, -0.413, 0.074
41.820, 0.100, -0.500, 0.149, -0.419, 0.072
41.840, 0.100, -0.500, 0.148, -0.426, 0.070
41.860, 0.100, -0.500, 0.147, -0.432, 0.067
41.880, 0.100, -0.500, 0.146, -0.439, 0.065
41.900, 0.100, -0.500, 0.144, -0.446, 0.062
41.920, 0.100, -0.500, 0.142, -0.453, 0.059
41.940, 0.100, -0.500, 0.139, -0.460, 0.055
41.960, 0.100, -0.500, 0.135, -0.467, 0.052
41.980, 0.100, -0.500, 0.133, -0.474, 0.053
42.000, 0.100, -0.500, 0.130, -0.480, 0.057
42.020, 0.100, -0.500, 0.127, -0.484, 0.060
42.040, 0.100, -0.500, 0.124, -0.488, 0.062
42.060, 0.100, -0.500, 0.122, -0.491, 0.063
42.080, 0.100, -0.500, 0.121, -0.493, 0.064
42.100, 0.100, -0.500, 0.120, -0.495, 0.064
44.140, 0.200, -0.500, 0.000, 0.000, 0.175
44.160, 0.200, -0.500, -0.001, -0.000, 0.163
44.180, 0.200, -0.500, -0.001, 0.000, 0.151
44.200, 0.200, -0.500, -0.002, -0.001, 0.138
44.220, 0.200, -0.500, -0.003, -0.004, 0.128
44.240, 0.200, -0.500, -0.004, -0.008, 0.121
44.260, 0.200, -0.500, -0.003, -0.013, 0.116
44.280, 0.200, -0.500, -0.002, -0.018, 0.113
44.300, 0.200, -0.500, -0.001, -0.024, 0.113
44.320, 0.200, -0.500, 0.001, -0.030, 0.114
44.340, 0.200, -0.500, 0.001, -0.035, 0.117
44.360, 0.200, -0.500, 0.000, -0.039, 0.123
44.380, 0.200, -0.500, -0.001, -0.042, 0.127
44.400, 0.200, -0.500, -0.003, -0.043, 0.126
44.420, 0.200, -0.500, -0.003, -0.043, 0.121
44.440, 0.200, -0.500, -0.003, -0.044, 0.112
44.460, 0.200, -0.500, -0.002, -0.046, 0.104
44.480, 0.200, -0.500, 0.000, -0.049, 0.096
44.500, 0.200, -0.500, 0.003, -0.054, 0.091
44.520, 0.200, -0.500, 0.006, -0.060, 0.089
44.540, 0.200, -0.500, 0.008, -0.066, 0.089
44.560, 0.200, -0.500, 0.011, -0.072, 0.091
44.580, 0.200, -0.500, 0.014, -0.079, 0.093
44.600, 0.200, -0.500, 0.017, -0.086, 0.095
44.620, 0.200, -0.500, 0.021, -0.092, 0.097
44.640, 0.200, -0.500, 0.024, -0.099, 0.099
44.660, 0.200, -0.500, 0.028, -0.106, 0.100
44.680, 0.200, -0.500, 0.032, -0.112, 0.101
44.700, 0.200, -0.500, 0.036, -0.119, 0.101
44.720, 0.200, -0.500, 0.040, -0.125, 0.100
44.740, 0.200, -0.500, 0.045, -0.132, 0.099
44.760, 0.200, -0.500, 0.051, -0.139, 0.097
44.780, 0.200, -0.500, 0.057, -0.145, 0.095
44.800, 0.200, -0.500, 0.063, -0.151, 0.092
44.820, 0.200, -0.500, 0.069, -0.156, 0.088
44.840, 0.200, -0.500, 0.076, -0.161, 0.084
44.860, 0.200, -0.500, 0.083, -0.165, 0.079
44.880, 0.200, -0.500, 0.091, -0.169, 0.074
44.900, 0.200, -0.500, 0.099, -0.171, 0.072
44.920, 0.200, -0.500, 0.105, -0.172, 0.072
44.940, 0.200, -0.500, 0.110, -0.171, 0.073
44.960, 0.200, -0.500, 0.114, -0.168, 0.075
44.980, 0.200, -0.500, 0.115, -0.165, 0.079
45.000, 0.200, -0.500, 0.116, -0.160, 0.086
45.020, 0.200, -0.500, 0.115, -0.154, 0.095
45.040, 0.200, -0.500, 0.112, -0.148, 0.103
45.060, 0.200, -0.500, 0.107, -0.141, 0.107
45.080, 0.200, -0.500, 0.100, -0.135, 0.107
45.100, 0.200, -0.500, 0.093, -0.132, 0.104
45.120, 0.200, -0.500, 0.086, -0.133, 0.101
45.140, 0.200, -0.500, 0.082, -0.138, 0.099
45.160, 0.200, -0.500, 0.081, -0.146, 0.096
45.180, 0.200, -0.500, 0.082, -0.157, 0.095
45.200, 0.200, -0.500, 0.086, -0.169, 0.096
45.220, 0.200, -0.500, 0.092, -0.183, 0.097
45.240, 0.200, -0.500, 0.099, -0.198, 0.099
45.260, 0.200, -0.500, 0.108, -0.213, 0.100
45.280, 0.200, -0.500, 0.116, -0.228, 0.100
45.300, 0.200, -0.500, 0.123, -0.244, 0.099
45.320, 0.200, -0.500, 0.130, -0.258, 0.097
45.340, 0.200, -0.500, 0.135, -0.271, 0.094
45.360, 0.200, -0.500, 0.138, -0.281, 0.090
45.380, 0.200, -0.500, 0.139, -0.290, 0.086
45.400, 0.200, -0.500, 0.139, -0.296, 0.083
45.420, 0.200, -0.500, 0.136, -0.300, 0.080
45.440, 0.200, -0.500, 0.132, -0.302, 0.078
45.460, 0.200, -0.500, 0.126, -0.301, 0.077
45.480, 0.200, -0.500, 0.119, -0.300, 0.077
45.500, 0.200, -0.500, 0.111, -0.297, 0.077
45.520, 0.200, -0.500, 0.102, -0.294, 0.078
45.540, 0.200, -0.500, 0.091, -0.289, 0.078
45.560, 0.200, -0.500, 0.081, -0.286, 0.080
45.580, 0.200, -0.500, 0.072, -0.284, 0.082
45.600, 0.200, -0.500, 0.064, -0.283, 0.083
45.620, 0.200, -0.500, 0.057, -0.283, 0.084
45.640, 0.200, -0.500, 0.051, -0.283, 0.086
45.660, 0.200, -0.500, 0.046, -0.284, 0.088
45.680, 0.200, -0.500, 0.042, -0.285, 0.090
45.700, 0.200, -0.500, 0.040, -0.285, 0.091
45.720, 0.200, -0.500, 0.041, -0.284, 0.087
45.740, 0.200, -0.500, 0.045, -0.281, 0.080
45.760, 0.200, -0.500, 0.051, -0.278, 0.072
45.780, 0.200, -0.500, 0.054, -0.276, 0.065
45.800, 0.200, -0.500, 0.058, -0.278, 0.065
45.820, 0.200, -0.500, 0.064, -0.279, 0.067
45.840, 0.200, -0.500, 0.072, -0.280, 0.070
45.860, 0.200, -0.500, 0.079, -0.281, 0.074
45.880, 0.200, -0.500, 0.086, -0.281, 0.078
45.900, 0.200, -0.500, 0.091, -0.281, 0.082
45.920, 0.200, -0.500, 0.096, -0.282, 0.086
45.940, 0.200, -0.500, 0.101, -0.281, 0.090
45.960, 0.200, -0.500, 0.104, -0.281, 0.093
45.980, 0.200, -0.500, 0.108, -0.281, 0.096
46.000, 0.200, -0.500, 0.111, -0.281, 0.099
46.020, 0.200, -0.500, 0.113, -0.280, 0.102
46.040, 0.200, -0.500, 0.116, -0.280, 0.104
46.060, 0.200, -0.500, 0.119, -0.280, 0.106
46.080, 0.200, -0.500, 0.122, -0.279, 0.108
46.100, 0.200, -0.500, 0.125, -0.279, 0.110
46.120, 0.200, -0.500, 0.128, -0.278, 0.112
46.140, 0.200, -0.500, 0.131, -0.278, 0.113
46.160, 0.200, -0.500, 0.134, -0.277, 0.113
46.180, 0.200, -0.500, 0.137, -0.277, 0.113
