Time (s),kx,ky,posX,posY,posZ
34.040, -0.200, 0.500, -0.126, 0.434, 0.200
34.060, -0.200, 0.500, -0.124, 0.446, 0.198
34.080, -0.200, 0.500, -0.122, 0.456, 0.196
34.100, -0.200, 0.500, -0.119, 0.465, 0.194
34.120, -0.200, 0.500, -0.116, 0.471, 0.191
34.140, -0.200, 0.500, -0.112, 0.475, 0.189
34.160, -0.200, 0.500, -0.109, 0.478, 0.186
34.180, -0.200, 0.500, -0.105, 0.479, 0.185
34.200, -0.200, 0.500, -0.102, 0.478, 0.185
34.220, -0.200, 0.500, -0.097, 0.477, 0.188
34.240, -0.200, 0.500, -0.093, 0.475, 0.192
34.260, -0.200, 0.500, -0.089, 0.471, 0.197
34.280, -0.200, 0.500, -0.085, 0.467, 0.203
34.300, -0.200, 0.500, -0.083, 0.461, 0.208
34.320, -0.200, 0.500, -0.082, 0.453, 0.211
34.340, -0.200, 0.500, -0.082, 0.446, 0.209
34.360, -0.200, 0.500, -0.083, 0.439, 0.204
34.380, -0.200, 0.500, -0.085, 0.433, 0.197
34.400, -0.200, 0.500, -0.088, 0.430, 0.191
34.420, -0.200, 0.500, -0.092, 0.428, 0.184
34.440, -0.200, 0.500, -0.097, 0.430, 0.179
34.460, -0.200, 0.500, -0.102, 0.433, 0.175
34.480, -0.200, 0.500, -0.108, 0.440, 0.171
34.500, -0.200, 0.500, -0.114, 0.449, 0.169
34.520, -0.200, 0.500, -0.121, 0.460, 0.169
34.540, -0.200, 0.500, -0.128, 0.472, 0.169
34.560, -0.200, 0.500, -0.136, 0.487, 0.170
34.580, -0.200, 0.500, -0.144, 0.502, 0.170
34.600, -0.200, 0.500, -0.153, 0.518, 0.169
34.620, -0.200, 0.500, -0.161, 0.534, 0.167
34.640, -0.200, 0.500, -0.169, 0.550, 0.162
34.660, -0.200, 0.500, -0.177, 0.566, 0.157
34.680, -0.200, 0.500, -0.185, 0.580, 0.151
34.700, -0.200, 0.500, -0.191, 0.591, 0.151
34.720, -0.200, 0.500, -0.196, 0.596, 0.158
34.740, -0.200, 0.500, -0.200, 0.599, 0.164
34.760, -0.200, 0.500, -0.203, 0.600, 0.167
34.780, -0.200, 0.500, -0.206, 0.601, 0.168
34.800, -0.200, 0.500, -0.209, 0.600, 0.167
34.820, -0.200, 0.500, -0.212, 0.597, 0.165
34.840, -0.200, 0.500, -0.216, 0.592, 0.164
34.860, -0.200, 0.500, -0.217, 0.587, 0.166
34.880, -0.200, 0.500, -0.219, 0.582, 0.168
34.900, -0.200, 0.500, -0.222, 0.576, 0.170
34.920, -0.200, 0.500, -0.226, 0.570, 0.174
34.940, -0.200, 0.500, -0.229, 0.563, 0.179
34.960, -0.200, 0.500, -0.232, 0.557, 0.184
34.980, -0.200, 0.500, -0.233, 0.550, 0.186
35.000, -0.200, 0.500, -0.232, 0.544, 0.186
35.020, -0.200, 0.500, -0.229, 0.539, 0.183
35.040, -0.200, 0.500, -0.227, 0.537, 0.180
35.060, -0.200, 0.500, -0.226, 0.538, 0.176
35.080, -0.200, 0.500, -0.225, 0.541, 0.172
35.100, -0.200, 0.500, -0.225, 0.545, 0.169
35.120, -0.200, 0.500, -0.227, 0.552, 0.168
35.140, -0.200, 0.500, -0.230, 0.560, 0.169
35.160, -0.200, 0.500, -0.233, 0.569, 0.171
35.180, -0.200, 0.500, -0.236, 0.579, 0.172
35.200, -0.200, 0.500, -0.236, 0.589, 0.172
35.220, -0.200, 0.500, -0.236, 0.597, 0.173
35.240, -0.200, 0.500, -0.235, 0.605, 0.174
35.260, -0.200, 0.500, -0.232, 0.612, 0.176
35.280, -0.200, 0.500, -0.230, 0.618, 0.178
35.300, -0.200, 0.500, -0.228, 0.623, 0.180
35.320, -0.200, 0.500, -0.226, 0.628, 0.182
35.340, -0.200, 0.500, -0.225, 0.633, 0.183
35.360, -0.200, 0.500, -0.222, 0.638, 0.184
35.380, -0.200, 0.500, -0.220, 0.642, 0.185
35.400, -0.200, 0.500, -0.216, 0.646, 0.186
35.420, -0.200, 0.500, -0.213, 0.650, 0.186
35.440, -0.200, 0.500, -0.208, 0.653, 0.186
35.460, -0.200, 0.500, -0.204, 0.654, 0.187
35.480, -0.200, 0.500, -0.199, 0.656, 0.187
35.500, -0.200, 0.500, -0.194, 0.656, 0.188
35.520, -0.200, 0.500, -0.188, 0.656, 0.189
35.540, -0.200, 0.500, -0.183, 0.655, 0.190
35.560, -0.200, 0.500, -0.178, 0.654, 0.192
35.580, -0.200, 0.500, -0.173, 0.653, 0.197
35.600, -0.200, 0.500, -0.169, 0.651, 0.203
35.620, -0.200, 0.500, -0.167, 0.648, 0.206
35.640, -0.200, 0.500, -0.166, 0.645, 0.204
35.660, -0.200, 0.500, -0.167, 0.643, 0.198
35.680, -0.200, 0.500, -0.168, 0.641, 0.190
35.700, -0.200, 0.500, -0.169, 0.641, 0.181
35.720, -0.200, 0.500, -0.172, 0.642, 0.173
35.740, -0.200, 0.500, -0.176, 0.647, 0.166
35.760, -0.200, 0.500, -0.181, 0.652, 0.162
35.780, -0.200, 0.500, -0.186, 0.659, 0.161
35.800, -0.200, 0.500, -0.191, 0.668, 0.161
35.820, -0.200, 0.500, -0.196, 0.677, 0.162
35.840, -0.200, 0.500, -0.201, 0.687, 0.163
35.860, -0.200, 0.500, -0.207, 0.697, 0.163
35.880, -0.200, 0.500, -0.214, 0.709, 0.162
35.900, -0.200, 0.500, -0.222, 0.720, 0.160
35.920, -0.200, 0.500, -0.231, 0.731, 0.158
35.940, -0.200, 0.500, -0.241, 0.741, 0.156
35.960, -0.200, 0.500, -0.251, 0.750, 0.152
35.980, -0.200, 0.500, -0.261, 0.757, 0.148
36.000, -0.200, 0.500, -0.267, 0.763, 0.148
36.020, -0.200, 0.500, -0.272, 0.766, 0.154
36.040, -0.200, 0.500, -0.276, 0.767, 0.159
36.060, -0.200, 0.500, -0.280, 0.767, 0.161
36.080, -0.200, 0.500, -0.283, 0.766, 0.161
38.120, -0.100, 0.500, 0.000, 0.000, 0.250
38.140, -0.100, 0.500, -0.000, 0.000, 0.237
38.160, -0.100, 0.500, -0.001, 0.000, 0.223
38.180, -0.100, 0.500, -0.002, 0.001, 0.207
38.200, -0.100, 0.500, -0.002, 0.004, 0.194
38.220, -0.100, 0.500, -0.003, 0.008, 0.186
38.240, -0.100, 0.500, -0.004, 0.012, 0.180
38.260, -0.100, 0.500, -0.004, 0.018, 0.178
38.280, -0.100, 0.500, -0.005, 0.024, 0.178
38.300, -0.100, 0.500, -0.006, 0.029, 0.182
38.320, -0.100, 0.500, -0.007, 0.034, 0.187
38.340, -0.100, 0.500, -0.007, 0.037, 0.193
38.360, -0.100, 0.500, -0.007, 0.040, 0.198
38.380, -0.100, 0.500, -0.007, 0.040, 0.199
38.400, -0.100, 0.500, -0.006, 0.040, 0.197
38.420, -0.100, 0.500, -0.005, 0.041, 0.194
38.440, -0.100, 0.500, -0.004, 0.044, 0.189
38.460, -0.100, 0.500, -0.003, 0.049, 0.185
38.480, -0.100, 0.500, -0.003, 0.056, 0.182
38.500, -0.100, 0.500, -0.004, 0.063, 0.181
38.520, -0.100, 0.500, -0.005, 0.072, 0.181
38.540, -0.100, 0.500, -0.006, 0.080, 0.183
38.560, -0.100, 0.500, -0.007, 0.089, 0.186
38.580, -0.100, 0.500, -0.008, 0.099, 0.188
38.600, -0.100, 0.500, -0.010, 0.108, 0.189
38.620, -0.100, 0.500, -0.011, 0.116, 0.189
38.640, -0.100, 0.500, -0.012, 0.125, 0.189
38.660, -0.100, 0.500, -0.013, 0.132, 0.188
38.680, -0.100, 0.500, -0.014, 0.138, 0.186
38.700, -0.100, 0.500, -0.015, 0.143, 0.184
38.720, -0.100, 0.500, -0.015, 0.147, 0.183
38.740, -0.100, 0.500, -0.016, 0.150, 0.182
38.760, -0.100, 0.500, -0.017, 0.151, 0.182
38.780, -0.100, 0.500, -0.017, 0.152, 0.183
38.800, -0.100, 0.500, -0.018, 0.151, 0.184
38.820, -0.100, 0.500, -0.018, 0.149, 0.186
38.840, -0.100, 0.500, -0.018, 0.146, 0.188
38.860, -0.100, 0.500, -0.018, 0.143, 0.190
38.880, -0.100, 0.500, -0.017, 0.139, 0.192
38.900, -0.100, 0.500, -0.017, 0.134, 0.194
38.920, -0.100, 0.500, -0.016, 0.129, 0.197
38.940, -0.100, 0.500, -0.015, 0.124, 0.200
38.960, -0.100, 0.500, -0.014, 0.118, 0.203
38.980, -0.100, 0.500, -0.013, 0.113, 0.207
39.000, -0.100, 0.500, -0.012, 0.107, 0.212
39.020, -0.100, 0.500, -0.011, 0.102, 0.214
39.040, -0.100, 0.500, -0.011, 0.097, 0.213
39.060, -0.100, 0.500, -0.010, 0.095, 0.208
39.080, -0.100, 0.500, -0.010, 0.095, 0.201
39.100, -0.100, 0.500, -0.010, 0.098, 0.193
39.120, -0.100, 0.500, -0.011, 0.104, 0.187
39.140, -0.100, 0.500, -0.012, 0.112, 0.184
39.160, -0.100, 0.500, -0.014, 0.123, 0.183
39.180, -0.100, 0.500, -0.016, 0.135, 0.184
39.200, -0.100, 0.500, -0.018, 0.149, 0.186
39.220, -0.100, 0.500, -0.021, 0.164, 0.188
39.240, -0.100, 0.500, -0.025, 0.181, 0.189
39.260, -0.100, 0.500, -0.028, 0.199, 0.189
39.280, -0.100, 0.500, -0.032, 0.217, 0.188
39.300, -0.100, 0.500, -0.036, 0.236, 0.184
39.320, -0.100, 0.500, -0.040, 0.254, 0.179
39.340, -0.100, 0.500, -0.044, 0.272, 0.172
39.360, -0.100, 0.500, -0.047, 0.287, 0.163
39.380, -0.100, 0.500, -0.051, 0.301, 0.155
39.400, -0.100, 0.500, -0.054, 0.312, 0.147
39.420, -0.100, 0.500, -0.057, 0.321, 0.141
39.440, -0.100, 0.500, -0.060, 0.327, 0.135
39.460, -0.100, 0.500, -0.063, 0.331, 0.133
39.480, -0.100, 0.500, -0.065, 0.332, 0.133
39.500, -0.100, 0.500, -0.066, 0.331, 0.136
39.520, -0.100, 0.500, -0.067, 0.329, 0.141
39.540, -0.100, 0.500, -0.068, 0.325, 0.147
39.560, -0.100, 0.500, -0.069, 0.319, 0.152
39.580, -0.100, 0.500, -0.070, 0.313, 0.158
39.600, -0.100, 0.500, -0.071, 0.306, 0.164
39.620, -0.100, 0.500, -0.072, 0.298, 0.170
39.640, -0.100, 0.500, -0.073, 0.291, 0.176
39.660, -0.100, 0.500, -0.073, 0.284, 0.183
39.680, -0.100, 0.500, -0.073, 0.277, 0.187
39.700, -0.100, 0.500, -0.071, 0.270, 0.189
39.720, -0.100, 0.500, -0.069, 0.262, 0.189
39.740, -0.100, 0.500, -0.067, 0.256, 0.188
39.760, -0.100, 0.500, -0.065, 0.252, 0.187
39.780, -0.100, 0.500, -0.062, 0.250, 0.185
39.800, -0.100, 0.500, -0.061, 0.250, 0.183
39.820, -0.100, 0.500, -0.059, 0.253, 0.181
39.840, -0.100, 0.500, -0.059, 0.259, 0.180
39.860, -0.100, 0.500, -0.060, 0.266, 0.180
39.880, -0.100, 0.500, -0.062, 0.275, 0.182
39.900, -0.100, 0.500, -0.066, 0.285, 0.185
39.920, -0.100, 0.500, -0.069, 0.296, 0.188
39.940, -0.100, 0.500, -0.073, 0.308, 0.190
39.960, -0.100, 0.500, -0.077, 0.321, 0.192
39.980, -0.100, 0.500, -0.080, 0.335, 0.194
40.000, -0.100, 0.500, -0.082, 0.350, 0.195
40.020, -0.100, 0.500, -0.084, 0.364, 0.195
40.040, -0.100, 0.500, -0.085, 0.379, 0.195
40.060, -0.100, 0.500, -0.086, 0.392, 0.194
40.080, -0.100, 0.500, -0.086, 0.405, 0.193
40.100, -0.100, 0.500, -0.085, 0.416, 0.192
40.120, -0.100, 0.500, -0.084, 0.425, 0.190
40.140, -0.100, 0.500, -0.082, 0.433, 0.187
40.160, -0.100, 0.500, -0.080, 0.438, 0.185
40.180, -0.100, 0.500, -0.077, 0.442, 0.183
40.200, -0.100, 0.500, -0.075, 0.444, 0.183
40.220, -0.100, 0.500, -0.072, 0.444, 0.184
40.240, -0.100, 0.500, -0.070, 0.443, 0.186
40.260, -0.100, 0.500, -0.068, 0.440, 0.190
40.280, -0.100, 0.500, -0.066, 0.436, 0.194
40.300, -0.100, 0.500, -0.065, 0.431, 0.200
40.320, -0.100, 0.500, -0.064, 0.425, 0.206
40.340, -0.100, 0.500, -0.065, 0.418, 0.209
40.360, -0.100, 0.500, -0.065, 0.410, 0.207
40.380, -0.100, 0.500, -0.066, 0.404, 0.202
40.400, -0.100, 0.500, -0.067, 0.399, 0.195
40.420, -0.100, 0.500, -0.068, 0.397, 0.188
40.440, -0.100, 0.500, -0.070, 0.397, 0.182
40.460, -0.100, 0.500, -0.071, 0.400, 0.178
40.480, -0.100, 0.500, -0.073, 0.404, 0.176
40.500, -0.100, 0.500, -0.075, 0.410, 0.176
40.520, -0.100, 0.500, -0.077, 0.418, 0.177
40.540, -0.100, 0.500, -0.079, 0.426, 0.178
40.560, -0.100, 0.500, -0.082, 0.437, 0.178
40.580, -0.100, 0.500, -0.086, 0.449, 0.178
40.600, -0.100, 0.500, -0.090, 0.462, 0.178
40.620, -0.100, 0.500, -0.096, 0.476, 0.177
40.640, -0.100, 0.500, -0.103, 0.491, 0.175
40.660, -0.100, 0.500, -0.110, 0.506, 0.172
40.680, -0.100, 0.500, -0.118, 0.521, 0.169
40.700, -0.100, 0.500, -0.126, 0.535, 0.165
40.720, -0.100, 0.500, -0.134, 0.547, 0.161
40.740, -0.100, 0.500, -0.141, 0.558, 0.157
40.760, -0.100, 0.500, -0.148, 0.566, 0.153
40.780, -0.100, 0.500, -0.156, 0.572, 0.150
40.800, -0.100, 0.500, -0.161, 0.576, 0.149
40.820, -0.100, 0.500, -0.165, 0.577, 0.153
40.840, -0.100, 0.500, -0.168, 0.576, 0.158
40.860, -0.100, 0.500, -0.170, 0.573, 0.162
40.880, -0.100, 0.500, -0.173, 0.568, 0.166
40.900, -0.100, 0.500, -0.176, 0.562, 0.169
40.920, -0.100, 0.500, -0.179, 0.556, 0.171
40.940, -0.100, 0.500, -0.182, 0.548, 0.174
40.960, -0.100, 0.500, -0.185, 0.540, 0.178
40.980, -0.100, 0.500, -0.188, 0.531, 0.182
41.000, -0.100, 0.500, -0.189, 0.523, 0.183
41.020, -0.100, 0.500, -0.188, 0.514, 0.181
41.040, -0.100, 0.500, -0.186, 0.507, 0.177
41.060, -0.100, 0.500, -0.183, 0.502, 0.172
41.080, -0.100, 0.500, -0.181, 0.499, 0.168
41.100, -0.100, 0.500, -0.180, 0.499, 0.166
41.120, -0.100, 0.500, -0.181, 0.501, 0.166
41.140, -0.100, 0.500, -0.185, 0.505, 0.167
41.160, -0.100, 0.500, -0.191, 0.509, 0.168
41.180, -0.100, 0.500, -0.198, 0.516, 0.169
41.200, -0.100, 0.500, -0.206, 0.523, 0.169
41.220, -0.100, 0.500, -0.214, 0.531, 0.168
41.240, -0.100, 0.500, -0.222, 0.540, 0.167
41.260, -0.100, 0.500, -0.228, 0.550, 0.165
41.280, -0.100, 0.500, -0.235, 0.559, 0.163
41.300, -0.100, 0.500, -0.239, 0.568, 0.162
41.320, -0.100, 0.500, -0.239, 0.575, 0.165
41.340, -0.100, 0.500, -0.239, 0.580, 0.167
41.360, -0.100, 0.500, -0.239, 0.584, 0.169
41.380, -0.100, 0.500, -0.239, 0.587, 0.171
41.400, -0.100, 0.500, -0.239, 0.589, 0.173
41.420, -0.100, 0.500, -0.238, 0.590, 0.175
41.440, -0.100, 0.500, -0.236, 0.590, 0.176
41.460, -0.100, 0.500, -0.234, 0.589, 0.177
41.480, -0.100, 0.500, -0.232, 0.587, 0.178
41.500, -0.100, 0.500, -0.229, 0.585, 0.180
41.520, -0.100, 0.500, -0.226, 0.583, 0.181
41.540, -0.100, 0.500, -0.223, 0.580, 0.182
41.560, -0.100, 0.500, -0.220, 0.578, 0.184
41.580, -0.100, 0.500, -0.218, 0.577, 0.185
41.600, -0.100, 0.500, -0.215, 0.575, 0.186
41.620, -0.100, 0.500, -0.213, 0.574, 0.189
41.640, -0.100, 0.500, -0.211, 0.573, 0.190
41.660, -0.100, 0.500, -0.208, 0.572, 0.188
41.680, -0.100, 0.500, -0.204, 0.572, 0.182
41.700, -0.100, 0.500, -0.200, 0.574, 0.175
41.720, -0.100, 0.500, -0.197, 0.576, 0.168
41.740, -0.100, 0.500, -0.195, 0.580, 0.161
41.760, -0.100, 0.500, -0.195, 0.586, 0.156
41.780, -0.100, 0.500, -0.195, 0.593, 0.153
41.800, -0.100, 0.500, -0.196, 0.600, 0.152
41.820, -0.100, 0.500, -0.197, 0.609, 0.151
41.840, -0.100, 0.500, -0.199, 0.618, 0.151
41.860, -0.100, 0.500, -0.202, 0.627, 0.152
41.880, -0.100, 0.500, -0.206, 0.636, 0.152
41.900, -0.100, 0.500, -0.212, 0.645, 0.152
41.920, -0.100, 0.500, -0.218, 0.652, 0.152
41.940, -0.100, 0.500, -0.225, 0.659, 0.151
41.960, -0.100, 0.500, -0.232, 0.665, 0.151
41.980, -0.100, 0.500, -0.239, 0.669, 0.150
42.000, -0.100, 0.500, -0.246, 0.673, 0.150
42.020, -0.100, 0.500, -0.252, 0.676, 0.150
42.040, -0.100, 0.500, -0.258, 0.677, 0.151
42.060, -0.100, 0.500, -0.263, 0.676, 0.152
42.080, -0.100, 0.500, -0.268, 0.675, 0.153
42.100, -0.100, 0.500, -0.272, 0.672, 0.154
44.140, 0.000, 0.500, 0.000, 0.000, 0.250
44.160, 0.000, 0.500, -0.000, 0.000, 0.237
44.180, 0.000, 0.500, -0.001, 0.000, 0.223
44.200, 0.000, 0.500, -0.001, 0.001, 0.207
44.220, 0.000, 0.500, -0.002, 0.004, 0.195
44.240, 0.000, 0.500, -0.001, 0.008, 0.186
44.260, 0.000, 0.500, -0.001, 0.013, 0.181
44.280, 0.000, 0.500, -0.001, 0.018, 0.179
44.300, 0.000, 0.500, -0.000, 0.024, 0.179
44.320, 0.000, 0.500, 0.001, 0.029, 0.182
44.340, 0.000, 0.500, 0.001, 0.034, 0.187
44.360, 0.000, 0.500, 0.002, 0.038, 0.193
44.380, 0.000, 0.500, 0.003, 0.040, 0.198
44.400, 0.000, 0.500, 0.003, 0.040, 0.199
44.420, 0.000, 0.500, 0.004, 0.040, 0.197
44.440, 0.000, 0.500, 0.004, 0.041, 0.193
44.460, 0.000, 0.500, 0.005, 0.043, 0.188
44.480, 0.000, 0.500, 0.005, 0.048, 0.184
44.500, 0.000, 0.500, 0.005, 0.054, 0.181
44.520, 0.000, 0.500, 0.005, 0.062, 0.180
44.540, 0.000, 0.500, 0.004, 0.070, 0.181
44.560, 0.000, 0.500, 0.004, 0.078, 0.183
44.580, 0.000, 0.500, 0.004, 0.087, 0.185
44.600, 0.000, 0.500, 0.004, 0.096, 0.187
44.620, 0.000, 0.500, 0.004, 0.104, 0.189
44.640, 0.000, 0.500, 0.004, 0.113, 0.189
44.660, 0.000, 0.500, 0.004, 0.121, 0.189
44.680, 0.000, 0.500, 0.004, 0.128, 0.188
44.700, 0.000, 0.500, 0.004, 0.134, 0.187
44.720, 0.000, 0.500, 0.004, 0.138, 0.185
44.740, 0.000, 0.500, 0.004, 0.142, 0.184
44.760, 0.000, 0.500, 0.004, 0.145, 0.184
44.780, 0.000, 0.500, 0.003, 0.146, 0.184
44.800, 0.000, 0.500, 0.003, 0.146, 0.184
44.820, 0.000, 0.500, 0.003, 0.146, 0.186
44.840, 0.000, 0.500, 0.002, 0.144, 0.187
44.860, 0.000, 0.500, 0.002, 0.141, 0.189
44.880, 0.000, 0.500, 0.002, 0.138, 0.191
44.900, 0.000, 0.500, 0.001, 0.134, 0.193
44.920, 0.000, 0.500, 0.001, 0.129, 0.195
44.940, 0.000, 0.500, 0.001, 0.124, 0.198
44.960, 0.000, 0.500, 0.001, 0.119, 0.201
44.980, 0.000, 0.500, 0.001, 0.114, 0.204
45.000, 0.000, 0.500, 0.001, 0.109, 0.208
45.020, 0.000, 0.500, 0.001, 0.103, 0.212
45.040, 0.000, 0.500, 0.001, 0.098, 0.215
45.060, 0.000, 0.500, 0.001, 0.094, 0.214
45.080, 0.000, 0.500, 0.001, 0.092, 0.209
45.100, 0.000, 0.500, 0.001, 0.093, 0.202
45.120, 0.000, 0.500, 0.001, 0.096, 0.194
45.140, 0.000, 0.500, 0.001, 0.103, 0.188
45.160, 0.000, 0.500, 0.001, 0.112, 0.185
45.180, 0.000, 0.500, 0.002, 0.123, 0.185
45.200, 0.000, 0.500, 0.002, 0.135, 0.186
45.220, 0.000, 0.500, 0.003, 0.150, 0.187
45.240, 0.000, 0.500, 0.004, 0.166, 0.189
45.260, 0.000, 0.500, 0.005, 0.183, 0.191
45.280, 0.000, 0.500, 0.006, 0.201, 0.190
45.300, 0.000, 0.500, 0.007, 0.220, 0.189
45.320, 0.000, 0.500, 0.008, 0.239, 0.185
45.340, 0.000, 0.500, 0.008, 0.258, 0.180
45.360, 0.000, 0.500, 0.009, 0.277, 0.172
45.380, 0.000, 0.500, 0.009, 0.293, 0.163
45.400, 0.000, 0.500, 0.010, 0.307, 0.154
45.420, 0.000, 0.500, 0.010, 0.318, 0.147
45.440, 0.000, 0.500, 0.010, 0.327, 0.140
45.460, 0.000, 0.500, 0.010, 0.333, 0.134
45.480, 0.000, 0.500, 0.010, 0.338, 0.130
45.500, 0.000, 0.500, 0.011, 0.342, 0.126
45.520, 0.000, 0.500, 0.010, 0.343, 0.126
45.540, 0.000, 0.500, 0.010, 0.342, 0.130
45.560, 0.000, 0.500, 0.010, 0.340, 0.136
45.580, 0.000, 0.500, 0.010, 0.336, 0.143
45.600, 0.000, 0.500, 0.010, 0.331, 0.150
45.620, 0.000, 0.500, 0.010, 0.326, 0.157
45.640, 0.000, 0.500, 0.010, 0.320, 0.164
45.660, 0.000, 0.500, 0.010, 0.315, 0.172
45.680, 0.000, 0.500, 0.010, 0.309, 0.179
45.700, 0.000, 0.500, 0.010, 0.303, 0.185
45.720, 0.000, 0.500, 0.010, 0.297, 0.189
45.740, 0.000, 0.500, 0.010, 0.292, 0.191
45.760, 0.000, 0.500, 0.010, 0.288, 0.191
45.780, 0.000, 0.500, 0.010, 0.286, 0.188
45.800, 0.000, 0.500, 0.010, 0.287, 0.185
45.820, 0.000, 0.500, 0.010, 0.290, 0.181
45.840, 0.000, 0.500, 0.010, 0.296, 0.178
45.860, 0.000, 0.500, 0.010, 0.304, 0.174
45.880, 0.000, 0.500, 0.010, 0.314, 0.173
45.900, 0.000, 0.500, 0.010, 0.326, 0.175
45.920, 0.000, 0.500, 0.011, 0.338, 0.179
45.940, 0.000, 0.500, 0.012, 0.351, 0.184
45.960, 0.000, 0.500, 0.013, 0.365, 0.189
45.980, 0.000, 0.500, 0.014, 0.380, 0.193
46.000, 0.000, 0.500, 0.016, 0.396, 0.194
46.020, 0.000, 0.500, 0.017, 0.412, 0.194
46.040, 0.000, 0.500, 0.017, 0.427, 0.194
46.060, 0.000, 0.500, 0.018, 0.441, 0.193
46.080, 0.000, 0.500, 0.018, 0.453, 0.192
46.100, 0.000, 0.500, 0.018, 0.464, 0.190
46.120, 0.000, 0.500, 0.017, 0.473, 0.188
46.140, 0.000, 0.500, 0.017, 0.479, 0.186
46.160, 0.000, 0.500, 0.017, 0.484, 0.185
46.180, 0.000, 0.500, 0.017, 0.487, 0.184
46.200, 0.000, 0.500, 0.017, 0.488, 0.185
46.220, 0.000, 0.500, 0.017, 0.487, 0.186
46.240, 0.000, 0.500, 0.016, 0.486, 0.188
46.260, 0.000, 0.500, 0.016, 0.483, 0.190
46.280, 0.000, 0.500, 0.016, 0.479, 0.194
46.300, 0.000, 0.500, 0.016, 0.474, 0.199
46.320, 0.000, 0.500, 0.016, 0.469, 0.205
46.340, 0.000, 0.500, 0.016, 0.462, 0.212
46.360, 0.000, 0.500, 0.015, 0.456, 0.215
46.380, 0.000, 0.500, 0.015, 0.449, 0.214
46.400, 0.000, 0.500, 0.015, 0.444, 0.209
46.420, 0.000, 0.500, 0.015, 0.442, 0.201
46.440, 0.000, 0.500, 0.015, 0.442, 0.193
46.460, 0.000, 0.500, 0.015, 0.445, 0.186
46.480, 0.000, 0.500, 0.015, 0.452, 0.181
46.500, 0.000, 0.500, 0.015, 0.460, 0.179
46.520, 0.000, 0.500, 0.016, 0.471, 0.179
46.540, 0.000, 0.500, 0.017, 0.483, 0.180
46.560, 0.000, 0.500, 0.018, 0.497, 0.183
46.580, 0.000, 0.500, 0.019, 0.513, 0.184
46.600, 0.000, 0.500, 0.021, 0.529, 0.185
46.620, 0.000, 0.500, 0.023, 0.546, 0.184
46.640, 0.000, 0.500, 0.025, 0.564, 0.182
46.660, 0.000, 0.500, 0.027, 0.582, 0.179
46.680, 0.000, 0.500, 0.028, 0.599, 0.173
46.700, 0.000, 0.500, 0.030, 0.615, 0.167
46.720, 0.000, 0.500, 0.032, 0.629, 0.161
46.740, 0.000, 0.500, 0.034, 0.641, 0.155
46.760, 0.000, 0.500, 0.035, 0.650, 0.151
46.780, 0.000, 0.500, 0.037, 0.658, 0.147
46.800, 0.000, 0.500, 0.038, 0.663, 0.144
46.820, 0.000, 0.500, 0.040, 0.667, 0.141
46.840, 0.000, 0.500, 0.042, 0.670, 0.141
46.860, 0.000, 0.500, 0.043, 0.671, 0.142
46.880, 0.000, 0.500, 0.043, 0.670, 0.145
46.900, 0.000, 0.500, 0.044, 0.668, 0.150
46.920, 0.000, 0.500, 0.044, 0.664, 0.156
46.940, 0.000, 0.500, 0.043, 0.659, 0.162
46.960, 0.000, 0.500, 0.043, 0.653, 0.169
46.980, 0.000, 0.500, 0.043, 0.647, 0.177
47.000, 0.000, 0.500, 0.042, 0.640, 0.184
47.020, 0.000, 0.500, 0.042, 0.633, 0.189
47.040, 0.000, 0.500, 0.041, 0.627, 0.192
47.060, 0.000, 0.500, 0.040, 0.621, 0.192
47.080, 0.000, 0.500, 0.039, 0.618, 0.190
47.100, 0.000, 0.500, 0.038, 0.618, 0.187
47.120, 0.000, 0.500, 0.037, 0.620, 0.183
47.140, 0.000, 0.500, 0.037, 0.625, 0.178
47.160, 0.000, 0.500, 0.036, 0.633, 0.175
47.180, 0.000, 0.500, 0.036, 0.642, 0.173
47.200, 0.000, 0.500, 0.037, 0.653, 0.174
47.220, 0.000, 0.500, 0.038, 0.665, 0.178
47.240, 0.000, 0.500, 0.039, 0.677, 0.183
47.260, 0.000, 0.500, 0.040, 0.690, 0.188
47.280, 0.000, 0.500, 0.042, 0.705, 0.191
47.300, 0.000, 0.500, 0.043, 0.720, 0.192
47.320, 0.000, 0.500, 0.045, 0.735, 0.193
47.340, 0.000, 0.500, 0.046, 0.749, 0.193
47.360, 0.000, 0.500, 0.046, 0.763, 0.192
47.380, 0.000, 0.500, 0.047, 0.775, 0.191
47.400, 0.000, 0.500, 0.047, 0.785, 0.189
47.420, 0.000, 0.500, 0.047, 0.793, 0.188
47.440, 0.000, 0.500, 0.047, 0.800, 0.186
47.460, 0.000, 0.500, 0.047, 0.804, 0.185
47.480, 0.000, 0.500, 0.046, 0.806, 0.185
47.500, 0.000, 0.500, 0.046, 0.807, 0.185
47.520, 0.000, 0.500, 0.046, 0.806, 0.187
47.540, 0.000, 0.500, 0.045, 0.804, 0.189
47.560, 0.000, 0.500, 0.045, 0.801, 0.191
47.580, 0.000, 0.500, 0.044, 0.797, 0.194
47.600, 0.000, 0.500, 0.044, 0.792, 0.199
47.620, 0.000, 0.500, 0.043, 0.786, 0.204
47.640, 0.000, 0.500, 0.042, 0.780, 0.210
47.660, 0.000, 0.500, 0.042, 0.773, 0.215
47.680, 0.000, 0.500, 0.042, 0.767, 0.216
47.700, 0.000, 0.500, 0.041, 0.762, 0.212
