Time (s),JointVel_1_R1,JointVel_2_R1,JointVel_3_R1,JointVel_1_R2,JointVel_2_R2,JointVel_3_R2,JointVel_1_L1,JointVel_2_L1,JointVel_3_L1,JointVel_1_L2,JointVel_2_L2,JointVel_3_L2,Body Vel X,Body Vel Y,Body Vel Z
17.940, -0.019, 0.038, 0.033, -0.020, 0.014, 0.048, -0.016, -0.014, -0.053, -0.016, -0.039, -0.025, 0.008, 0.011, -0.002
17.950, -0.018, 0.037, 0.028, -0.019, 0.015, 0.043, -0.013, -0.014, -0.047, -0.014, -0.037, -0.021, 0.007, 0.010, -0.002
17.960, -0.016, 0.035, 0.024, -0.017, 0.014, 0.037, -0.012, -0.013, -0.042, -0.012, -0.034, -0.017, 0.007, 0.009, -0.002
17.970, -0.015, 0.031, 0.022, -0.016, 0.012, 0.035, -0.013, -0.010, -0.039, -0.013, -0.031, -0.017, 0.006, 0.008, -0.002
17.980, -0.014, 0.028, 0.022, -0.015, 0.010, 0.034, -0.012, -0.009, -0.037, -0.013, -0.028, -0.016, 0.006, 0.007, -0.001
17.990, -0.013, 0.027, 0.018, -0.014, 0.010, 0.029, -0.011, -0.009, -0.033, -0.011, -0.026, -0.014, 0.006, 0.007, -0.001
18.000, 0.071, 0.296, -0.264, 0.071, 0.180, -0.073, -0.038, -0.020, 0.014, -0.038, -0.138, 0.045, 0.003, -0.010, -0.023
18.010, 0.220, 0.722, -0.738, 0.223, 0.417, -0.212, -0.096, 0.023, 0.057, -0.095, -0.279, 0.113, 0.002, -0.025, -0.044
18.020, 0.300, 0.689, -0.853, 0.304, 0.275, -0.148, -0.149, 0.292, -0.057, -0.145, -0.115, 0.018, 0.003, -0.033, -0.052
18.030, 0.330, 0.620, -0.885, 0.333, 0.158, -0.105, -0.184, 0.439, -0.100, -0.179, -0.019, -0.016, 0.006, -0.041, -0.051
18.040, 0.330, 0.642, -0.934, 0.333, 0.170, -0.137, -0.203, 0.397, -0.026, -0.198, -0.069, 0.052, 0.009, -0.049, -0.046
18.050, 0.316, 0.606, -0.931, 0.318, 0.139, -0.150, -0.213, 0.387, 0.018, -0.208, -0.075, 0.095, 0.013, -0.055, -0.041
18.060, 0.295, 0.520, -0.890, 0.296, 0.066, -0.142, -0.216, 0.416, 0.030, -0.212, -0.033, 0.109, 0.015, -0.060, -0.036
18.070, 0.270, 0.461, -0.859, 0.270, 0.027, -0.152, -0.214, 0.411, 0.059, -0.210, -0.020, 0.140, 0.017, -0.064, -0.031
18.080, 0.244, 0.418, -0.833, 0.243, 0.006, -0.172, -0.209, 0.390, 0.094, -0.205, -0.020, 0.178, 0.019, -0.069, -0.026
18.090, 0.218, 0.365, -0.799, 0.217, -0.025, -0.185, -0.202, 0.382, 0.118, -0.199, -0.006, 0.204, 0.021, -0.073, -0.021
18.100, 0.193, 0.311, -0.764, 0.192, -0.057, -0.196, -0.192, 0.393, 0.121, -0.190, 0.012, 0.224, 0.022, -0.076, -0.018
18.110, 0.170, 0.271, -0.736, 0.169, -0.075, -0.211, -0.185, 0.364, 0.158, -0.183, 0.018, 0.249, 0.023, -0.079, -0.014
18.120, 0.149, 0.230, -0.708, 0.147, -0.095, -0.223, -0.175, 0.355, 0.174, -0.174, 0.029, 0.268, 0.024, -0.081, -0.011
18.130, 0.129, 0.190, -0.679, 0.128, -0.116, -0.233, -0.166, 0.350, 0.186, -0.165, 0.043, 0.282, 0.025, -0.083, -0.009
18.140, 0.111, 0.157, -0.654, 0.110, -0.130, -0.243, -0.156, 0.340, 0.200, -0.156, 0.052, 0.296, 0.025, -0.085, -0.006
18.150, 0.095, 0.127, -0.631, 0.094, -0.143, -0.252, -0.147, 0.336, 0.207, -0.147, 0.060, 0.309, 0.026, -0.086, -0.004
18.160, 0.080, 0.100, -0.608, 0.079, -0.154, -0.260, -0.139, 0.324, 0.220, -0.139, 0.067, 0.319, 0.026, -0.088, -0.003
18.170, 0.067, 0.075, -0.587, 0.066, -0.163, -0.266, -0.131, 0.315, 0.229, -0.131, 0.074, 0.327, 0.026, -0.088, -0.001
18.180, 0.056, 0.051, -0.566, 0.055, -0.173, -0.270, -0.123, 0.309, 0.236, -0.123, 0.083, 0.333, 0.025, -0.089, 0.000
18.190, 0.046, 0.031, -0.547, 0.045, -0.180, -0.274, -0.116, 0.307, 0.236, -0.116, 0.089, 0.337, 0.025, -0.089, 0.001
18.200, 0.036, 0.014, -0.530, 0.036, -0.184, -0.278, -0.109, 0.294, 0.245, -0.109, 0.093, 0.341, 0.025, -0.090, 0.002
18.210, 0.028, -0.001, -0.513, 0.028, -0.188, -0.280, -0.103, 0.285, 0.251, -0.103, 0.097, 0.344, 0.024, -0.089, 0.003
18.220, 0.021, -0.018, -0.495, 0.021, -0.194, -0.280, -0.096, 0.287, 0.247, -0.097, 0.104, 0.343, 0.024, -0.089, 0.003
18.230, 0.015, -0.030, -0.480, 0.015, -0.195, -0.281, -0.091, 0.275, 0.253, -0.091, 0.107, 0.343, 0.023, -0.089, 0.004
18.240, 0.010, -0.040, -0.466, 0.010, -0.195, -0.282, -0.085, 0.266, 0.255, -0.086, 0.108, 0.343, 0.023, -0.088, 0.004
18.250, 0.006, -0.051, -0.450, 0.006, -0.198, -0.280, -0.080, 0.261, 0.255, -0.080, 0.113, 0.339, 0.022, -0.087, 0.004
18.260, 0.002, -0.060, -0.436, 0.002, -0.199, -0.278, -0.075, 0.261, 0.249, -0.075, 0.117, 0.335, 0.021, -0.086, 0.004
18.270, -0.001, -0.066, -0.424, -0.001, -0.196, -0.277, -0.070, 0.248, 0.253, -0.071, 0.116, 0.333, 0.021, -0.085, 0.005
18.280, -0.004, -0.072, -0.411, -0.004, -0.194, -0.275, -0.066, 0.241, 0.253, -0.067, 0.117, 0.329, 0.020, -0.084, 0.005
18.290, -0.006, -0.080, -0.397, -0.006, -0.194, -0.271, -0.062, 0.236, 0.250, -0.062, 0.121, 0.322, 0.019, -0.083, 0.004
18.300, -0.008, -0.085, -0.384, -0.008, -0.193, -0.267, -0.057, 0.246, 0.234, -0.058, 0.123, 0.316, 0.018, -0.082, 0.004
18.310, -0.009, -0.086, -0.373, -0.009, -0.187, -0.265, -0.054, 0.234, 0.235, -0.055, 0.119, 0.312, 0.017, -0.080, 0.004
18.320, -0.010, -0.089, -0.362, -0.010, -0.182, -0.262, -0.052, 0.212, 0.246, -0.052, 0.117, 0.307, 0.017, -0.079, 0.004
18.330, -0.011, -0.095, -0.348, -0.011, -0.183, -0.255, -0.048, 0.211, 0.239, -0.048, 0.122, 0.298, 0.016, -0.077, 0.004
18.340, -0.011, -0.098, -0.337, -0.011, -0.181, -0.250, -0.045, 0.207, 0.234, -0.045, 0.124, 0.290, 0.015, -0.075, 0.004
18.350, -0.012, -0.097, -0.327, -0.011, -0.175, -0.246, -0.042, 0.199, 0.231, -0.042, 0.121, 0.284, 0.014, -0.074, 0.004
18.360, -0.012, -0.098, -0.317, -0.011, -0.170, -0.242, -0.039, 0.193, 0.227, -0.039, 0.120, 0.277, 0.013, -0.072, 0.003
18.370, -0.012, -0.100, -0.306, -0.011, -0.167, -0.236, -0.036, 0.188, 0.222, -0.036, 0.120, 0.269, 0.013, -0.070, 0.003
18.380, -0.011, -0.100, -0.296, -0.011, -0.163, -0.231, -0.033, 0.182, 0.218, -0.034, 0.119, 0.261, 0.012, -0.069, 0.003
18.390, -0.011, -0.099, -0.286, -0.011, -0.158, -0.226, -0.031, 0.176, 0.213, -0.031, 0.117, 0.254, 0.011, -0.067, 0.003
18.400, -0.011, -0.099, -0.276, -0.010, -0.154, -0.220, -0.029, 0.171, 0.208, -0.029, 0.116, 0.246, 0.010, -0.065, 0.003
18.410, -0.010, -0.099, -0.266, -0.010, -0.149, -0.214, -0.027, 0.165, 0.203, -0.027, 0.114, 0.239, 0.010, -0.063, 0.002
18.420, -0.010, -0.098, -0.257, -0.009, -0.144, -0.209, -0.025, 0.158, 0.200, -0.025, 0.112, 0.231, 0.009, -0.061, 0.002
18.430, -0.009, -0.097, -0.247, -0.009, -0.140, -0.203, -0.023, 0.153, 0.194, -0.023, 0.111, 0.223, 0.008, -0.059, 0.002
18.440, -0.009, -0.096, -0.238, -0.008, -0.136, -0.197, -0.021, 0.153, 0.185, -0.021, 0.109, 0.216, 0.008, -0.058, 0.002
18.450, -0.008, -0.092, -0.231, -0.008, -0.128, -0.193, -0.020, 0.141, 0.184, -0.020, 0.103, 0.211, 0.007, -0.056, 0.002
18.460, -0.007, -0.092, -0.221, -0.007, -0.123, -0.187, -0.019, 0.132, 0.183, -0.019, 0.100, 0.204, 0.007, -0.054, 0.002
18.470, -0.007, -0.095, -0.210, -0.006, -0.124, -0.179, -0.017, 0.133, 0.174, -0.017, 0.104, 0.193, 0.006, -0.052, 0.001
18.480, -0.006, -0.091, -0.203, -0.005, -0.119, -0.174, -0.015, 0.128, 0.168, -0.015, 0.101, 0.186, 0.005, -0.051, 0.001
18.490, -0.005, -0.087, -0.197, -0.005, -0.112, -0.170, -0.014, 0.121, 0.164, -0.014, 0.097, 0.180, 0.005, -0.049, 0.001
18.500, -0.083, -0.347, 0.052, -0.083, -0.287, -0.059, 0.006, 0.163, 0.100, 0.006, 0.221, 0.110, 0.009, -0.034, 0.021
18.510, -0.225, -0.750, 0.465, -0.225, -0.532, 0.098, 0.044, 0.169, 0.028, 0.043, 0.376, 0.028, 0.011, -0.019, 0.041
18.520, -0.302, -0.689, 0.555, -0.302, -0.376, 0.030, 0.081, -0.108, 0.132, 0.081, 0.189, 0.130, 0.009, -0.011, 0.051
18.530, -0.332, -0.618, 0.600, -0.333, -0.255, -0.014, 0.115, -0.270, 0.173, 0.115, 0.076, 0.168, 0.004, -0.002, 0.053
18.540, -0.334, -0.662, 0.688, -0.335, -0.273, 0.030, 0.144, -0.248, 0.108, 0.143, 0.124, 0.100, -0.003, 0.008, 0.052
18.550, -0.318, -0.639, 0.720, -0.321, -0.239, 0.046, 0.165, -0.257, 0.070, 0.165, 0.126, 0.055, -0.009, 0.016, 0.049
18.560, -0.294, -0.560, 0.706, -0.297, -0.157, 0.033, 0.182, -0.306, 0.062, 0.182, 0.080, 0.037, -0.016, 0.023, 0.045
18.570, -0.265, -0.512, 0.702, -0.269, -0.111, 0.042, 0.193, -0.316, 0.035, 0.193, 0.070, -0.002, -0.021, 0.030, 0.041
18.580, -0.235, -0.480, 0.703, -0.238, -0.084, 0.061, 0.200, -0.308, 0.002, 0.200, 0.074, -0.048, -0.027, 0.036, 0.037
18.590, -0.204, -0.416, 0.676, -0.208, -0.042, 0.070, 0.205, -0.314, -0.019, 0.204, 0.061, -0.081, -0.031, 0.041, 0.033
18.600, -0.176, -0.373, 0.662, -0.179, -0.007, 0.081, 0.206, -0.320, -0.036, 0.206, 0.049, -0.113, -0.035, 0.046, 0.030
18.610, -0.151, -0.354, 0.665, -0.153, 0.017, 0.097, 0.206, -0.317, -0.056, 0.205, 0.045, -0.146, -0.038, 0.051, 0.027
18.620, -0.125, -0.313, 0.647, -0.127, 0.047, 0.106, 0.204, -0.321, -0.070, 0.204, 0.033, -0.171, -0.040, 0.055, 0.023
18.630, -0.103, -0.275, 0.629, -0.104, 0.074, 0.115, 0.201, -0.322, -0.083, 0.201, 0.022, -0.193, -0.042, 0.058, 0.021
18.640, -0.082, -0.246, 0.614, -0.083, 0.093, 0.127, 0.197, -0.318, -0.097, 0.197, 0.016, -0.216, -0.044, 0.062, 0.018
18.650, -0.064, -0.218, 0.599, -0.064, 0.109, 0.139, 0.193, -0.315, -0.110, 0.192, 0.010, -0.236, -0.045, 0.064, 0.015
18.660, -0.048, -0.190, 0.582, -0.048, 0.124, 0.148, 0.188, -0.297, -0.134, 0.187, 0.002, -0.253, -0.045, 0.067, 0.013
18.670, -0.035, -0.162, 0.565, -0.034, 0.141, 0.155, 0.181, -0.312, -0.127, 0.180, -0.010, -0.263, -0.045, 0.069, 0.011
18.680, -0.023, -0.141, 0.550, -0.021, 0.150, 0.165, 0.174, -0.306, -0.136, 0.174, -0.015, -0.276, -0.045, 0.070, 0.009
18.690, -0.013, -0.121, 0.536, -0.011, 0.157, 0.174, 0.168, -0.298, -0.146, 0.167, -0.019, -0.288, -0.044, 0.072, 0.007
18.700, -0.004, -0.100, 0.519, -0.001, 0.166, 0.180, 0.161, -0.294, -0.152, 0.160, -0.027, -0.294, -0.043, 0.073, 0.006
18.710, 0.003, -0.080, 0.503, 0.006, 0.173, 0.185, 0.153, -0.290, -0.157, 0.153, -0.034, -0.300, -0.042, 0.073, 0.004
18.720, 0.009, -0.064, 0.488, 0.012, 0.177, 0.191, 0.146, -0.279, -0.166, 0.145, -0.039, -0.305, -0.041, 0.074, 0.003
18.730, 0.014, -0.049, 0.474, 0.017, 0.181, 0.196, 0.138, -0.273, -0.170, 0.138, -0.045, -0.307, -0.039, 0.074, 0.002
18.740, 0.019, -0.018, 0.444, 0.022, 0.186, 0.199, 0.131, -0.269, -0.173, 0.130, -0.052, -0.308, -0.038, 0.074, 0.000
18.750, 0.021, -0.009, 0.433, 0.024, 0.184, 0.205, 0.122, -0.264, -0.174, 0.122, -0.054, -0.309, -0.036, 0.074, -0.000
18.760, 0.022, -0.015, 0.435, 0.025, 0.180, 0.210, 0.114, -0.255, -0.177, 0.114, -0.056, -0.310, -0.034, 0.074, -0.001
18.770, 0.024, 0.002, 0.416, 0.027, 0.185, 0.209, 0.107, -0.252, -0.177, 0.107, -0.065, -0.306, -0.032, 0.073, -0.002
18.780, 0.026, 0.015, 0.399, 0.029, 0.186, 0.210, 0.100, -0.247, -0.177, 0.100, -0.070, -0.302, -0.030, 0.073, -0.003
18.790, 0.026, 0.023, 0.386, 0.029, 0.182, 0.213, 0.093, -0.236, -0.181, 0.093, -0.072, -0.300, -0.028, 0.072, -0.004
18.800, 0.026, 0.033, 0.372, 0.029, 0.195, 0.201, 0.085, -0.230, -0.181, 0.086, -0.075, -0.296, -0.026, 0.071, -0.004
18.810, 0.026, 0.038, 0.360, 0.029, 0.188, 0.204, 0.079, -0.220, -0.183, 0.079, -0.077, -0.293, -0.024, 0.070, -0.005
18.820, 0.026, 0.043, 0.348, 0.029, 0.169, 0.218, 0.073, -0.207, -0.188, 0.073, -0.079, -0.288, -0.022, 0.069, -0.005
18.830, 0.025, 0.054, 0.332, 0.027, 0.171, 0.214, 0.066, -0.204, -0.185, 0.066, -0.086, -0.280, -0.020, 0.068, -0.005
18.840, 0.023, 0.062, 0.319, 0.025, 0.169, 0.212, 0.059, -0.203, -0.180, 0.059, -0.089, -0.273, -0.018, 0.067, -0.006
18.850, 0.022, 0.064, 0.308, 0.024, 0.163, 0.212, 0.053, -0.192, -0.181, 0.054, -0.088, -0.268, -0.017, 0.066, -0.006
18.860, 0.020, 0.068, 0.296, 0.022, 0.158, 0.210, 0.048, -0.184, -0.180, 0.048, -0.089, -0.262, -0.015, 0.064, -0.006
18.870, 0.018, 0.074, 0.284, 0.020, 0.156, 0.207, 0.042, -0.180, -0.178, 0.043, -0.091, -0.254, -0.013, 0.063, -0.007
18.880, 0.016, 0.078, 0.273, 0.017, 0.152, 0.204, 0.037, -0.173, -0.176, 0.038, -0.093, -0.247, -0.011, 0.061, -0.007
18.890, 0.014, 0.079, 0.264, 0.015, 0.147, 0.202, 0.032, -0.166, -0.175, 0.033, -0.094, -0.239, -0.010, 0.060, -0.007
18.900, 0.012, 0.081, 0.253, 0.013, 0.141, 0.200, 0.028, -0.158, -0.173, 0.028, -0.093, -0.233, -0.008, 0.058, -0.007
18.910, 0.010, 0.084, 0.242, 0.011, 0.136, 0.196, 0.024, -0.152, -0.171, 0.024, -0.094, -0.225, -0.007, 0.057, -0.007
18.920, 0.008, 0.085, 0.233, 0.009, 0.131, 0.193, 0.020, -0.142, -0.172, 0.020, -0.094, -0.218, -0.005, 0.055, -0.007
18.930, 0.006, 0.092, 0.218, 0.007, 0.130, 0.188, 0.016, -0.139, -0.167, 0.016, -0.097, -0.209, -0.004, 0.054, -0.007
18.940, 0.004, 0.092, 0.210, 0.004, 0.124, 0.185, 0.012, -0.137, -0.161, 0.012, -0.096, -0.201, -0.003, 0.052, -0.007
18.950, 0.002, 0.085, 0.208, 0.002, 0.119, 0.179, 0.009, -0.127, -0.161, 0.009, -0.092, -0.196, -0.002, 0.051, -0.007
18.960, 0.000, 0.085, 0.200, 0.001, 0.113, 0.176, 0.006, -0.121, -0.158, 0.006, -0.092, -0.189, -0.001, 0.049, -0.007
18.970, -0.001, 0.088, 0.189, -0.001, 0.107, 0.175, 0.004, -0.118, -0.154, 0.004, -0.094, -0.180, 0.000, 0.048, -0.007
18.980, -0.002, 0.089, 0.180, -0.002, 0.105, 0.170, 0.002, -0.113, -0.151, 0.002, -0.094, -0.172, 0.001, 0.046, -0.007
18.990, -0.004, 0.089, 0.172, -0.004, 0.100, 0.166, -0.001, -0.107, -0.149, -0.001, -0.092, -0.166, 0.002, 0.045, -0.007
19.000, 0.172, 0.817, -1.330, 0.176, 0.461, -0.051, -0.066, -0.141, -0.040, -0.065, -0.334, -0.041, -0.002, 0.010, -0.051
19.010, 0.444, 1.642, -2.846, 0.451, 0.856, -0.291, -0.177, -0.046, 0.038, -0.173, -0.562, 0.072, -0.002, -0.012, -0.080
19.020, 0.450, 0.800, -0.953, 0.449, 0.237, 0.025, -0.215, 0.565, -0.313, -0.210, 0.002, -0.226, 0.004, -0.015, -0.080
19.030, 0.541, 1.063, -1.292, 0.538, 0.369, -0.088, -0.285, 0.570, -0.207, -0.278, -0.125, -0.112, 0.009, -0.040, -0.089
19.040, 0.592, 1.365, -1.602, 0.586, 0.591, -0.259, -0.341, 0.411, 0.002, -0.333, -0.360, 0.086, 0.016, -0.060, -0.091
19.050, 0.600, 1.179, -1.574, 0.592, 0.360, -0.183, -0.387, 0.634, -0.054, -0.379, -0.176, 0.041, 0.023, -0.071, -0.087
19.060, 0.577, 1.006, -1.521, 0.567, 0.184, -0.147, -0.414, 0.760, -0.059, -0.407, -0.054, 0.041, 0.031, -0.083, -0.080
19.070, 0.535, 0.981, -1.528, 0.523, 0.184, -0.213, -0.423, 0.689, 0.050, -0.417, -0.107, 0.153, 0.037, -0.095, -0.071
19.080, 0.489, 0.902, -1.496, 0.475, 0.124, -0.242, -0.423, 0.666, 0.119, -0.420, -0.104, 0.229, 0.043, -0.105, -0.062
19.090, 0.439, 0.763, -1.421, 0.425, 0.022, -0.249, -0.418, 0.694, 0.147, -0.416, -0.044, 0.266, 0.048, -0.114, -0.054
19.100, 0.388, 0.667, -1.367, 0.375, -0.035, -0.278, -0.406, 0.682, 0.193, -0.406, -0.021, 0.320, 0.052, -0.122, -0.046
19.110, 0.340, 0.600, -1.329, 0.327, -0.071, -0.314, -0.392, 0.653, 0.244, -0.392, -0.014, 0.380, 0.055, -0.129, -0.040
19.120, 0.294, 0.510, -1.274, 0.282, -0.123, -0.338, -0.375, 0.645, 0.278, -0.378, 0.012, 0.422, 0.058, -0.135, -0.034
19.130, 0.251, 0.427, -1.223, 0.241, -0.171, -0.359, -0.358, 0.639, 0.306, -0.361, 0.039, 0.458, 0.061, -0.140, -0.029
19.140, 0.212, 0.362, -1.181, 0.203, -0.204, -0.383, -0.341, 0.622, 0.336, -0.345, 0.054, 0.496, 0.063, -0.145, -0.025
19.150, 0.177, 0.316, -1.154, 0.169, -0.234, -0.404, -0.324, 0.612, 0.359, -0.328, 0.069, 0.528, 0.064, -0.149, -0.021
19.160, 0.144, 0.241, -1.101, 0.138, -0.268, -0.418, -0.307, 0.598, 0.383, -0.312, 0.089, 0.552, 0.065, -0.152, -0.018
19.170, 0.115, 0.190, -1.066, 0.110, -0.293, -0.433, -0.291, 0.589, 0.401, -0.296, 0.103, 0.575, 0.066, -0.155, -0.015
19.180, 0.089, 0.148, -1.035, 0.086, -0.312, -0.447, -0.276, 0.579, 0.416, -0.281, 0.114, 0.596, 0.067, -0.158, -0.013
19.190, 0.065, 0.105, -1.003, 0.064, -0.331, -0.456, -0.263, 0.565, 0.432, -0.267, 0.127, 0.611, 0.067, -0.159, -0.012
19.200, 0.045, 0.073, -0.979, 0.045, -0.349, -0.463, -0.249, 0.561, 0.440, -0.253, 0.139, 0.623, 0.067, -0.161, -0.010
19.210, 0.026, 0.037, -0.948, 0.027, -0.347, -0.482, -0.237, 0.545, 0.454, -0.241, 0.149, 0.632, 0.067, -0.161, -0.010
19.220, 0.010, 0.002, -0.919, 0.013, -0.376, -0.472, -0.225, 0.540, 0.459, -0.228, 0.160, 0.637, 0.067, -0.162, -0.009
19.230, -0.004, -0.015, -0.901, -0.000, -0.381, -0.476, -0.214, 0.531, 0.464, -0.217, 0.165, 0.643, 0.066, -0.162, -0.008
19.240, -0.017, -0.040, -0.875, -0.012, -0.387, -0.478, -0.205, 0.516, 0.473, -0.207, 0.172, 0.646, 0.066, -0.162, -0.008
19.250, -0.027, -0.063, -0.851, -0.022, -0.395, -0.476, -0.195, 0.514, 0.471, -0.197, 0.181, 0.644, 0.065, -0.161, -0.008
19.260, -0.037, -0.078, -0.830, -0.031, -0.381, -0.488, -0.186, 0.498, 0.479, -0.188, 0.185, 0.642, 0.064, -0.160, -0.009
19.270, -0.043, -0.080, -0.821, -0.036, -0.398, -0.472, -0.178, 0.496, 0.474, -0.180, 0.191, 0.638, 0.063, -0.159, -0.009
19.280, -0.050, -0.109, -0.787, -0.043, -0.401, -0.467, -0.171, 0.484, 0.476, -0.172, 0.197, 0.631, 0.062, -0.157, -0.009
19.290, -0.055, -0.116, -0.770, -0.047, -0.395, -0.466, -0.164, 0.469, 0.479, -0.165, 0.197, 0.626, 0.060, -0.156, -0.010
19.300, -0.059, -0.125, -0.752, -0.051, -0.394, -0.460, -0.157, 0.466, 0.471, -0.157, 0.201, 0.618, 0.059, -0.154, -0.010
19.310, -0.063, -0.134, -0.732, -0.054, -0.386, -0.458, -0.151, 0.454, 0.472, -0.151, 0.204, 0.608, 0.058, -0.152, -0.011
19.320, -0.065, -0.134, -0.719, -0.055, -0.385, -0.448, -0.145, 0.442, 0.470, -0.145, 0.204, 0.598, 0.056, -0.149, -0.011
19.330, -0.066, -0.147, -0.695, -0.056, -0.385, -0.437, -0.139, 0.441, 0.459, -0.139, 0.209, 0.585, 0.055, -0.147, -0.012
19.340, -0.068, -0.151, -0.677, -0.058, -0.372, -0.436, -0.134, 0.425, 0.459, -0.133, 0.208, 0.575, 0.053, -0.144, -0.013
19.350, -0.068, -0.146, -0.666, -0.057, -0.367, -0.425, -0.129, 0.411, 0.457, -0.129, 0.205, 0.564, 0.052, -0.141, -0.013
19.360, -0.068, -0.157, -0.642, -0.057, -0.367, -0.413, -0.124, 0.412, 0.443, -0.123, 0.210, 0.548, 0.050, -0.138, -0.014
19.370, -0.068, -0.158, -0.626, -0.057, -0.353, -0.409, -0.120, 0.396, 0.441, -0.119, 0.208, 0.536, 0.048, -0.136, -0.014
19.380, -0.066, -0.157, -0.610, -0.056, -0.346, -0.399, -0.115, 0.382, 0.438, -0.114, 0.204, 0.524, 0.047, -0.133, -0.015
19.390, -0.065, -0.154, -0.596, -0.054, -0.342, -0.387, -0.111, 0.381, 0.423, -0.110, 0.206, 0.508, 0.045, -0.129, -0.015
19.400, -0.064, -0.158, -0.576, -0.053, -0.334, -0.377, -0.107, 0.366, 0.420, -0.106, 0.204, 0.495, 0.044, -0.126, -0.015
19.410, -0.062, -0.157, -0.560, -0.052, -0.324, -0.368, -0.104, 0.353, 0.414, -0.102, 0.200, 0.482, 0.042, -0.123, -0.016
19.420, -0.060, -0.157, -0.542, -0.050, -0.312, -0.362, -0.099, 0.350, 0.400, -0.098, 0.199, 0.467, 0.041, -0.120, -0.016
19.430, -0.058, -0.140, -0.540, -0.047, -0.306, -0.349, -0.096, 0.335, 0.396, -0.095, 0.195, 0.453, 0.039, -0.117, -0.016
19.440, -0.056, -0.156, -0.509, -0.046, -0.301, -0.337, -0.093, 0.325, 0.388, -0.091, 0.195, 0.438, 0.038, -0.113, -0.016
19.450, -0.054, -0.153, -0.494, -0.044, -0.292, -0.327, -0.089, 0.320, 0.374, -0.088, 0.191, 0.424, 0.036, -0.110, -0.016
19.460, -0.053, -0.145, -0.482, -0.043, -0.265, -0.333, -0.086, 0.303, 0.371, -0.085, 0.184, 0.412, 0.035, -0.107, -0.017
19.470, -0.049, -0.148, -0.463, -0.040, -0.274, -0.307, -0.083, 0.296, 0.360, -0.082, 0.183, 0.397, 0.033, -0.103, -0.016
19.480, -0.047, -0.140, -0.452, -0.038, -0.266, -0.297, -0.080, 0.287, 0.352, -0.079, 0.180, 0.383, 0.032, -0.100, -0.017
19.490, -0.045, -0.140, -0.435, -0.036, -0.256, -0.289, -0.077, 0.291, 0.331, -0.075, 0.176, 0.370, 0.031, -0.097, -0.017
19.500, -0.195, -0.659, 0.018, -0.183, -0.618, -0.050, -0.047, 0.408, 0.200, -0.047, 0.440, 0.225, 0.040, -0.070, 0.022
19.510, -0.463, -1.446, 0.751, -0.447, -1.118, 0.283, 0.009, 0.507, 0.024, 0.007, 0.774, 0.056, 0.047, -0.045, 0.061
19.520, -0.592, -1.267, 0.853, -0.578, -0.793, 0.134, 0.054, -0.018, 0.195, 0.051, 0.385, 0.255, 0.043, -0.033, 0.081
19.530, -0.637, -1.099, 0.912, -0.629, -0.534, 0.032, 0.104, -0.352, 0.266, 0.101, 0.138, 0.336, 0.031, -0.017, 0.091
19.540, -0.637, -1.201, 1.103, -0.634, -0.570, 0.121, 0.157, -0.335, 0.156, 0.156, 0.219, 0.213, 0.015, 0.003, 0.095
19.550, -0.603, -1.172, 1.191, -0.606, -0.502, 0.147, 0.203, -0.359, 0.075, 0.203, 0.222, 0.126, -0.002, 0.020, 0.095
19.560, -0.549, -1.034, 1.195, -0.558, -0.340, 0.116, 0.241, -0.494, 0.071, 0.241, 0.128, 0.089, -0.018, 0.034, 0.093
19.570, -0.489, -0.955, 1.220, -0.502, -0.244, 0.123, 0.275, -0.540, 0.024, 0.276, 0.103, 0.015, -0.034, 0.049, 0.091
19.580, -0.428, -0.898, 1.248, -0.443, -0.184, 0.149, 0.306, -0.548, -0.037, 0.308, 0.109, -0.072, -0.049, 0.062, 0.087
19.590, -0.368, -0.825, 1.258, -0.385, -0.103, 0.158, 0.332, -0.579, -0.079, 0.334, 0.088, -0.140, -0.062, 0.074, 0.083
19.600, -0.311, -0.745, 1.256, -0.330, -0.008, 0.149, 0.354, -0.612, -0.113, 0.356, 0.062, -0.198, -0.074, 0.085, 0.079
19.610, -0.258, -0.679, 1.253, -0.277, 0.050, 0.165, 0.372, -0.628, -0.149, 0.375, 0.049, -0.258, -0.084, 0.095, 0.075
19.620, -0.210, -0.628, 1.257, -0.229, 0.085, 0.196, 0.387, -0.635, -0.186, 0.390, 0.039, -0.314, -0.093, 0.105, 0.071
19.630, -0.168, -0.567, 1.248, -0.186, 0.141, 0.204, 0.399, -0.655, -0.209, 0.402, 0.019, -0.358, -0.100, 0.113, 0.067
19.640, -0.131, -0.502, 1.230, -0.147, 0.191, 0.213, 0.408, -0.665, -0.234, 0.411, 0.003, -0.399, -0.106, 0.120, 0.063
19.650, -0.098, -0.459, 1.223, -0.112, 0.227, 0.228, 0.414, -0.669, -0.257, 0.417, -0.007, -0.438, -0.110, 0.126, 0.059
19.660, -0.070, -0.415, 1.212, -0.082, 0.258, 0.242, 0.418, -0.668, -0.280, 0.420, -0.016, -0.472, -0.113, 0.132, 0.055
19.670, -0.044, -0.361, 1.187, -0.054, 0.292, 0.251, 0.418, -0.674, -0.293, 0.421, -0.031, -0.499, -0.116, 0.137, 0.050
19.680, -0.022, -0.323, 1.172, -0.031, 0.316, 0.264, 0.417, -0.668, -0.311, 0.419, -0.040, -0.525, -0.117, 0.141, 0.046
