Time (s),JointVel_1_R1,JointVel_2_R1,JointVel_3_R1,JointVel_1_R2,JointVel_2_R2,JointVel_3_R2,JointVel_1_L1,JointVel_2_L1,JointVel_3_L1,JointVel_1_L2,JointVel_2_L2,JointVel_3_L2,Body Vel X R1,Body Vel Y R1,Body Vel Z R1,Body Vel X R2,Body Vel Y R2,Body Vel Z R2,Body Vel X L1,Body Vel Y L1,Body Vel Z L1,Body Vel X L2,Body Vel Y L2,Body Vel Z L2
11.01,-0.013,0.003,-0.016,-0.012,-0.015,-0.006,-0.009,0.017,0.001,-0.007,0,0.019,0.005,-0.002,-0.002,0.005,-0.003,0.002,0.004,-0.002,-0.003,0.004,-0.003,0.001
11.02,-0.011,0.004,-0.013,-0.01,-0.013,-0.004,-0.007,0.015,-0.002,-0.006,-0.002,0.016,0.004,-0.002,-0.002,0.004,-0.003,0.002,0.004,-0.002,-0.002,0.004,-0.003,0.001
11.03,-0.011,0.005,-0.01,-0.01,-0.011,-0.002,-0.006,0.013,-0.003,-0.005,-0.002,0.014,0.004,-0.001,-0.002,0.004,-0.002,0.001,0.003,-0.001,-0.002,0.003,-0.002,0.001
11.04,-0.009,0.005,-0.006,-0.009,-0.008,0,-0.005,0.01,-0.004,-0.004,-0.003,0.01,0.003,0,-0.002,0.003,-0.001,0.001,0.003,0,-0.002,0.003,-0.001,0.001
11.05,-0.008,0.005,-0.004,-0.008,-0.006,0.001,-0.005,0.008,-0.005,-0.004,-0.003,0.008,0.003,0,-0.002,0.003,-0.001,0.001,0.002,0,-0.002,0.003,-0.001,0.001
11.06,-0.007,0.005,-0.002,-0.007,-0.004,0.002,-0.004,0.006,-0.006,-0.004,-0.004,0.005,0.002,0,-0.001,0.003,0,0,0.002,0,-0.001,0.002,0,0
11.07,-0.006,0.006,-0.001,-0.006,-0.003,0.003,-0.004,0.005,-0.006,-0.003,-0.004,0.003,0.002,0.001,-0.001,0.002,0,0,0.002,0.001,-0.001,0.002,0,0
11.08,-0.006,0.006,0.001,-0.005,-0.002,0.004,-0.004,0.004,-0.007,-0.003,-0.004,0.002,0.002,0.001,-0.001,0.002,0,0,0.002,0.001,-0.001,0.002,0,0
11.09,-0.005,0.006,0.002,-0.005,-0.001,0.005,-0.004,0.003,-0.007,-0.003,-0.004,0,0.002,0.001,-0.001,0.002,0.001,0,0.002,0.001,-0.001,0.002,0.001,0
11.1,-0.005,0.006,0.002,-0.004,0,0.005,-0.004,0.002,-0.007,-0.003,-0.004,-0.001,0.002,0.001,-0.001,0.002,0.001,0,0.001,0.001,-0.001,0.002,0.001,0
11.11,-0.004,0.006,0.003,-0.004,0,0.005,-0.003,0.001,-0.007,-0.003,-0.004,-0.001,0.001,0.001,-0.001,0.002,0.001,0,0.001,0.001,-0.001,0.001,0.001,0
11.12,-0.004,0.006,0.003,-0.003,0.001,0.005,-0.003,0.001,-0.007,-0.003,-0.004,-0.002,0.001,0.001,-0.001,0.001,0.001,0,0.001,0.001,-0.001,0.001,0.001,0
11.13,-0.003,0.005,0.004,-0.003,0.001,0.006,-0.003,0,-0.007,-0.003,-0.004,-0.002,0.001,0.001,-0.001,0.001,0.001,0,0.001,0.001,-0.001,0.001,0.001,0
11.14,-0.003,0.005,0.004,-0.003,0.001,0.006,-0.003,0,-0.007,-0.003,-0.004,-0.003,0.001,0.001,-0.001,0.001,0.001,0,0.001,0.001,-0.001,0.001,0.001,0
11.15,-0.003,0.005,0.004,-0.003,0.002,0.006,-0.003,0,-0.007,-0.002,-0.004,-0.003,0.001,0.001,-0.001,0.001,0.001,0,0.001,0.001,-0.001,0.001,0.001,0
11.16,-0.003,0.005,0.004,-0.003,0.002,0.006,-0.003,0,-0.007,-0.002,-0.004,-0.003,0.001,0.001,-0.001,0.001,0.001,0,0.001,0.001,-0.001,0.001,0.001,0
11.17,-0.003,0.005,0.004,-0.003,0.002,0.006,-0.002,-0.001,-0.006,-0.002,-0.004,-0.003,0.001,0.001,-0.001,0.001,0.001,0,0.001,0.001,-0.001,0.001,0.001,0
11.18,-0.003,0.005,0.004,-0.002,0.002,0.006,-0.002,-0.001,-0.006,-0.002,-0.004,-0.003,0.001,0.001,-0.001,0.001,0.001,0,0.001,0.001,-0.001,0.001,0.001,0
11.19,-0.002,0.005,0.004,-0.002,0.002,0.005,-0.002,-0.001,-0.006,-0.002,-0.004,-0.003,0.001,0.001,-0.001,0.001,0.001,0,0.001,0.001,-0.001,0.001,0.001,0
11.2,-0.002,0.005,0.004,-0.002,0.002,0.005,-0.002,-0.001,-0.006,-0.002,-0.004,-0.003,0.001,0.001,-0.001,0.001,0.001,0,0.001,0.001,-0.001,0.001,0.001,0
11.21,-0.002,0.005,0.004,-0.002,0.002,0.005,-0.002,-0.001,-0.006,-0.002,-0.004,-0.003,0.001,0.001,-0.001,0.001,0.001,0,0.001,0.001,-0.001,0.001,0.001,0
11.22,-0.002,0.005,0.004,-0.002,0.002,0.005,-0.002,-0.001,-0.006,-0.002,-0.004,-0.003,0.001,0.001,-0.001,0.001,0.001,0,0.001,0.001,-0.001,0.001,0.001,0
11.23,-0.002,0.005,0.004,-0.002,0.002,0.005,-0.002,-0.001,-0.006,-0.001,-0.004,-0.003,0.001,0.001,-0.001,0.001,0.001,0,0.001,0.001,-0.001,0.001,0.001,0
11.24,-0.002,0.005,0.004,-0.002,0.002,0.005,-0.002,-0.001,-0.006,-0.001,-0.004,-0.003,0.001,0.001,-0.001,0.001,0.001,0,0.001,0.001,-0.001,0.001,0.001,0
11.25,-0.002,0.005,0.004,-0.002,0.002,0.005,-0.002,-0.001,-0.006,-0.001,-0.003,-0.003,0.001,0.001,-0.001,0.001,0.001,0,0.001,0.001,-0.001,0.001,0.001,0
11.26,-0.002,0.005,0.004,-0.002,0.002,0.005,-0.001,-0.001,-0.006,-0.001,-0.003,-0.003,0.001,0.001,-0.001,0.001,0.001,0,0.001,0.001,0,0.001,0.001,0
11.27,-0.002,0.004,0.004,-0.002,0.002,0.005,-0.001,-0.001,-0.006,-0.001,-0.003,-0.003,0.001,0.001,-0.001,0.001,0.001,0,0.001,0.001,0,0.001,0.001,0
11.28,-0.002,0.004,0.004,-0.002,0.002,0.005,-0.001,-0.001,-0.005,-0.001,-0.003,-0.003,0.001,0.001,-0.001,0.001,0.001,0,0.001,0.001,0,0.001,0.001,0
11.29,-0.002,0.004,0.004,-0.002,0.002,0.005,-0.001,-0.001,-0.005,-0.001,-0.003,-0.003,0.001,0.001,-0.001,0.001,0.001,0,0.001,0.001,0,0.001,0.001,0
11.3,-0.002,0.004,0.004,-0.002,0.002,0.005,-0.001,-0.001,-0.005,-0.001,-0.003,-0.003,0.001,0.001,-0.001,0.001,0.001,0,0.001,0.001,0,0.001,0.001,0
11.31,-0.002,0.004,0.004,-0.002,0.002,0.005,-0.001,-0.001,-0.005,-0.001,-0.003,-0.003,0.001,0.001,-0.001,0.001,0.001,0,0.001,0.001,0,0.001,0.001,0
11.32,-0.002,0.004,0.004,-0.002,0.002,0.004,-0.001,-0.001,-0.005,-0.001,-0.003,-0.003,0.001,0.001,-0.001,0.001,0.001,0,0.001,0.001,0,0.001,0.001,0
11.33,-0.002,0.004,0.004,-0.002,0.002,0.004,-0.001,-0.001,-0.005,-0.001,-0.003,-0.003,0.001,0.001,-0.001,0.001,0.001,0,0.001,0.001,0,0.001,0.001,0
11.34,-0.002,0.004,0.004,-0.002,0.002,0.004,-0.001,-0.001,-0.005,-0.001,-0.003,-0.003,0.001,0.001,-0.001,0.001,0.001,0,0,0.001,0,0.001,0.001,0
11.35,-0.002,0.004,0.004,-0.002,0.002,0.004,-0.001,-0.001,-0.005,-0.001,-0.003,-0.002,0.001,0.001,-0.001,0.001,0.001,0,0,0.001,0,0.001,0.001,0
11.36,-0.002,0.004,0.004,-0.001,0.002,0.004,-0.001,-0.001,-0.005,-0.001,-0.003,-0.002,0.001,0.001,-0.001,0.001,0.001,0,0,0.001,0,0,0.001,0
11.37,-0.002,0.004,0.004,-0.001,0.002,0.004,-0.001,-0.001,-0.005,-0.001,-0.003,-0.002,0.001,0.001,-0.001,0.001,0.001,0,0,0.001,0,0,0.001,0
11.38,-0.002,0.004,0.004,-0.001,0.002,0.004,-0.001,-0.001,-0.005,-0.001,-0.003,-0.002,0.001,0.001,-0.001,0.001,0.001,0,0,0.001,0,0,0.001,0
11.39,-0.001,0.004,0.004,-0.001,0.002,0.004,-0.001,-0.001,-0.004,-0.001,-0.003,-0.002,0,0.001,-0.001,0.001,0.001,0,0,0.001,0,0,0.001,0
11.4,-0.001,0.004,0.004,-0.001,0.002,0.004,-0.001,-0.001,-0.004,-0.001,-0.003,-0.002,0,0.001,-0.001,0.001,0.001,0,0,0.001,0,0,0.001,0
11.41,-0.001,0.004,0.004,-0.001,0.002,0.004,-0.001,-0.001,-0.004,-0.001,-0.003,-0.002,0,0.001,-0.001,0,0.001,0,0,0.001,0,0,0.001,0
11.42,-0.001,0.003,0.004,-0.001,0.002,0.004,-0.001,-0.001,-0.004,-0.001,-0.003,-0.002,0,0.001,-0.001,0,0.001,0,0,0.001,0,0,0.001,0
11.43,-0.001,0.003,0.003,-0.001,0.002,0.004,-0.001,-0.001,-0.004,-0.001,-0.003,-0.002,0,0.001,-0.001,0,0.001,0,0,0.001,0,0,0.001,0
11.44,-0.001,0.003,0.003,-0.001,0.002,0.004,-0.001,-0.001,-0.004,-0.001,-0.002,-0.002,0,0.001,-0.001,0,0.001,0,0,0.001,0,0,0.001,0
11.45,-0.001,0.003,0.003,-0.001,0.002,0.004,-0.001,-0.001,-0.004,-0.001,-0.002,-0.002,0,0.001,-0.001,0,0.001,0,0,0.001,0,0,0.001,0
11.46,-0.001,0.003,0.003,-0.001,0.002,0.004,-0.001,-0.001,-0.004,-0.001,-0.002,-0.002,0,0.001,-0.001,0,0.001,0,0,0.001,0,0,0.001,0
11.47,-0.001,0.003,0.003,-0.001,0.002,0.004,-0.001,-0.001,-0.004,0,-0.002,-0.002,0,0.001,-0.001,0,0.001,0,0,0.001,0,0,0.001,0
11.48,-0.001,0.003,0.003,-0.001,0.002,0.004,-0.001,-0.001,-0.004,0,-0.002,-0.002,0,0.001,-0.001,0,0.001,0,0,0.001,0,0,0.001,0
11.49,-0.001,0.003,0.003,-0.001,0.001,0.003,-0.001,-0.001,-0.004,0,-0.002,-0.002,0,0.001,-0.001,0,0.001,0,0,0.001,0,0,0.001,0
11.5,-0.152,-1.249,0.687,-0.165,-0.962,0.491,-0.037,0.511,-0.257,-0.05,0.788,-0.462,0.042,0.031,0.204,0.036,0.003,0.122,0.003,0.042,0.011,-0.003,0.014,-0.071
11.51,-0.425,-3.386,1.909,-0.461,-2.549,1.313,-0.118,1.222,-0.548,-0.154,2.038,-1.143,0.081,0.052,0.414,0.069,-0.002,0.233,0.008,0.07,0.067,-0.004,0.016,-0.114
11.52,-0.566,-3.975,2.366,-0.621,-2.718,1.403,-0.216,0.695,-0.04,-0.267,1.948,-0.923,0.09,0.039,0.508,0.073,-0.021,0.25,0.014,0.052,0.182,-0.002,-0.008,-0.075
11.53,-0.618,-3.874,2.423,-0.684,-2.323,1.163,-0.285,-0.153,0.651,-0.342,1.415,-0.451,0.078,0.014,0.544,0.061,-0.044,0.233,0.011,0.022,0.284,-0.007,-0.036,-0.028
11.54,-0.613,-3.7,2.377,-0.681,-1.983,0.923,-0.304,-0.702,1.139,-0.359,1.071,-0.14,0.055,-0.011,0.558,0.038,-0.065,0.212,-0.004,-0.006,0.341,-0.021,-0.059,-0.005
11.55,-0.563,-3.55,2.296,-0.628,-1.74,0.713,-0.279,-0.929,1.409,-0.328,0.939,0.006,0.022,-0.036,0.555,0.008,-0.082,0.192,-0.027,-0.032,0.362,-0.042,-0.079,-0.001
11.56,-0.472,-3.351,2.145,-0.529,-1.518,0.505,-0.224,-1.005,1.565,-0.263,0.885,0.082,-0.017,-0.06,0.535,-0.029,-0.097,0.168,-0.055,-0.058,0.361,-0.067,-0.095,-0.006
11.57,-0.351,-3.087,1.92,-0.396,-1.285,0.283,-0.147,-1.006,1.653,-0.177,0.851,0.129,-0.059,-0.085,0.501,-0.068,-0.111,0.141,-0.086,-0.083,0.345,-0.095,-0.109,-0.015
11.58,-0.21,-2.809,1.663,-0.242,-1.076,0.079,-0.057,-0.926,1.665,-0.079,0.839,0.15,-0.102,-0.108,0.46,-0.108,-0.122,0.114,-0.117,-0.107,0.319,-0.123,-0.121,-0.026
11.59,-0.061,-2.526,1.382,-0.079,-0.882,-0.116,0.035,-0.836,1.661,0.02,0.84,0.154,-0.143,-0.129,0.416,-0.146,-0.131,0.088,-0.146,-0.129,0.288,-0.149,-0.131,-0.04
11.6,0.088,-2.258,1.1,0.082,-0.727,-0.277,0.125,-0.706,1.615,0.116,0.858,0.146,-0.18,-0.149,0.371,-0.181,-0.139,0.064,-0.172,-0.149,0.253,-0.173,-0.14,-0.054
11.61,0.229,-2.018,0.839,0.234,-0.596,-0.418,0.207,-0.57,1.554,0.203,0.881,0.133,-0.212,-0.166,0.329,-0.211,-0.146,0.043,-0.195,-0.166,0.219,-0.194,-0.147,-0.067
11.62,0.356,-1.809,0.605,0.37,-0.48,-0.544,0.277,-0.441,1.491,0.277,0.903,0.124,-0.239,-0.181,0.29,-0.237,-0.152,0.024,-0.214,-0.182,0.186,-0.211,-0.153,-0.08
11.63,0.466,-1.623,0.395,0.486,-0.394,-0.64,0.335,-0.318,1.425,0.337,0.923,0.118,-0.26,-0.194,0.254,-0.256,-0.158,0.007,-0.228,-0.194,0.157,-0.225,-0.158,-0.091
11.64,0.555,-1.463,0.215,0.58,-0.316,-0.725,0.377,-0.221,1.374,0.384,0.939,0.12,-0.275,-0.204,0.223,-0.271,-0.163,-0.008,-0.239,-0.205,0.13,-0.234,-0.164,-0.101
11.65,0.624,-1.327,0.064,0.652,-0.256,-0.792,0.408,-0.133,1.325,0.417,0.952,0.126,-0.285,-0.212,0.196,-0.28,-0.167,-0.02,-0.245,-0.213,0.107,-0.239,-0.168,-0.109
11.66,0.672,-1.22,-0.051,0.702,-0.202,-0.852,0.426,-0.057,1.278,0.439,0.96,0.14,-0.289,-0.218,0.173,-0.283,-0.172,-0.031,-0.247,-0.22,0.087,-0.242,-0.173,-0.117
11.67,0.701,-1.125,-0.147,0.731,-0.165,-0.893,0.434,0.001,1.241,0.451,0.963,0.158,-0.289,-0.222,0.153,-0.283,-0.176,-0.04,-0.247,-0.224,0.071,-0.24,-0.177,-0.122
11.68,0.711,-1.042,-0.224,0.741,-0.129,-0.934,0.434,0.042,1.211,0.454,0.962,0.182,-0.285,-0.224,0.136,-0.278,-0.18,-0.047,-0.244,-0.226,0.056,-0.236,-0.182,-0.127
11.69,0.705,-0.981,-0.272,0.735,-0.109,-0.958,0.429,0.087,1.172,0.451,0.957,0.208,-0.277,-0.225,0.121,-0.269,-0.184,-0.053,-0.238,-0.227,0.043,-0.23,-0.186,-0.131
11.7,0.685,-0.921,-0.315,0.714,-0.091,-0.98,0.419,0.112,1.143,0.443,0.946,0.239,-0.266,-0.224,0.108,-0.258,-0.187,-0.057,-0.23,-0.226,0.033,-0.222,-0.189,-0.133
11.71,0.653,-0.866,-0.347,0.681,-0.077,-0.998,0.405,0.139,1.107,0.432,0.932,0.27,-0.252,-0.221,0.097,-0.244,-0.19,-0.06,-0.22,-0.224,0.023,-0.212,-0.192,-0.134
11.72,0.612,-0.825,-0.361,0.639,-0.072,-1.005,0.39,0.167,1.064,0.417,0.914,0.303,-0.236,-0.218,0.086,-0.228,-0.193,-0.062,-0.209,-0.22,0.014,-0.201,-0.195,-0.134
11.73,0.563,-0.779,-0.377,0.59,-0.066,-1.012,0.373,0.186,1.023,0.401,0.891,0.336,-0.219,-0.213,0.077,-0.211,-0.195,-0.063,-0.197,-0.216,0.007,-0.189,-0.197,-0.133
11.74,0.509,-0.735,-0.389,0.535,-0.07,-1.009,0.355,0.201,0.983,0.383,0.865,0.368,-0.201,-0.208,0.069,-0.193,-0.196,-0.062,-0.184,-0.21,0,-0.176,-0.199,-0.132
11.75,0.45,-0.699,-0.39,0.477,-0.073,-1.004,0.337,0.223,0.932,0.364,0.836,0.399,-0.182,-0.201,0.061,-0.174,-0.197,-0.061,-0.171,-0.204,-0.007,-0.163,-0.2,-0.129
11.76,0.391,-0.656,-0.397,0.417,-0.078,-0.995,0.318,0.236,0.886,0.343,0.803,0.429,-0.163,-0.195,0.054,-0.155,-0.197,-0.059,-0.157,-0.197,-0.013,-0.149,-0.2,-0.126
11.77,0.331,-0.623,-0.393,0.357,-0.093,-0.974,0.299,0.251,0.836,0.323,0.767,0.457,-0.144,-0.187,0.047,-0.137,-0.196,-0.056,-0.143,-0.19,-0.018,-0.135,-0.199,-0.121
11.78,0.271,-0.583,-0.396,0.297,-0.102,-0.955,0.28,0.267,0.783,0.301,0.73,0.481,-0.125,-0.18,0.041,-0.118,-0.194,-0.052,-0.128,-0.183,-0.023,-0.122,-0.197,-0.117
11.79,0.215,-0.548,-0.394,0.24,-0.121,-0.924,0.261,0.285,0.726,0.279,0.695,0.497,-0.106,-0.172,0.036,-0.1,-0.192,-0.048,-0.114,-0.175,-0.027,-0.108,-0.195,-0.111
11.8,0.161,-0.494,-0.411,0.185,-0.13,-0.898,0.24,0.291,0.681,0.257,0.652,0.516,-0.089,-0.165,0.03,-0.083,-0.189,-0.044,-0.1,-0.168,-0.031,-0.094,-0.192,-0.105
11.81,0.11,-0.475,-0.393,0.134,-0.155,-0.856,0.22,0.31,0.624,0.233,0.612,0.529,-0.072,-0.157,0.026,-0.067,-0.185,-0.039,-0.086,-0.16,-0.034,-0.081,-0.187,-0.099
11.82,0.064,-0.438,-0.393,0.087,-0.164,-0.823,0.198,0.313,0.581,0.209,0.567,0.54,-0.056,-0.15,0.021,-0.051,-0.18,-0.034,-0.072,-0.153,-0.037,-0.068,-0.183,-0.092
11.83,0.023,-0.402,-0.393,0.044,-0.182,-0.778,0.176,0.32,0.534,0.185,0.519,0.551,-0.041,-0.143,0.017,-0.037,-0.174,-0.029,-0.059,-0.146,-0.039,-0.056,-0.177,-0.085
11.84,-0.013,-0.371,-0.39,0.006,-0.2,-0.732,0.154,0.328,0.489,0.16,0.478,0.552,-0.027,-0.136,0.013,-0.024,-0.168,-0.024,-0.047,-0.139,-0.041,-0.044,-0.171,-0.078
11.85,-0.045,-0.322,-0.406,-0.028,-0.205,-0.692,0.131,0.329,0.448,0.135,0.439,0.546,-0.015,-0.129,0.009,-0.012,-0.161,-0.019,-0.035,-0.132,-0.043,-0.032,-0.164,-0.071
11.86,-0.072,-0.307,-0.386,-0.058,-0.225,-0.638,0.109,0.338,0.404,0.11,0.396,0.544,-0.003,-0.122,0.006,-0.002,-0.154,-0.014,-0.023,-0.125,-0.044,-0.022,-0.157,-0.064
11.87,-0.095,-0.277,-0.384,-0.083,-0.235,-0.589,0.085,0.332,0.373,0.085,0.354,0.536,0.007,-0.116,0.003,0.008,-0.146,-0.009,-0.013,-0.119,-0.044,-0.011,-0.149,-0.056
11.88,-0.113,-0.244,-0.383,-0.103,-0.235,-0.546,0.063,0.326,0.341,0.061,0.313,0.524,0.016,-0.11,0,0.017,-0.139,-0.005,-0.003,-0.112,-0.044,-0.002,-0.141,-0.049
11.89,-0.126,-0.218,-0.377,-0.119,-0.247,-0.493,0.04,0.322,0.31,0.037,0.277,0.507,0.024,-0.104,-0.002,0.024,-0.13,0,0.007,-0.106,-0.044,0.007,-0.133,-0.042
11.9,-0.136,-0.188,-0.376,-0.132,-0.252,-0.443,0.019,0.323,0.275,0.014,0.243,0.488,0.031,-0.098,-0.005,0.03,-0.121,0.004,0.015,-0.1,-0.044,0.015,-0.124,-0.036
11.91,-0.143,-0.165,-0.367,-0.141,-0.254,-0.394,-0.003,0.309,0.253,-0.008,0.213,0.463,0.037,-0.092,-0.007,0.036,-0.113,0.007,0.023,-0.095,-0.043,0.022,-0.115,-0.029
11.92,-0.147,-0.142,-0.359,-0.148,-0.254,-0.348,-0.023,0.298,0.23,-0.029,0.175,0.444,0.042,-0.087,-0.008,0.04,-0.104,0.01,0.03,-0.089,-0.042,0.029,-0.106,-0.023
11.93,-0.149,-0.119,-0.352,-0.151,-0.247,-0.306,-0.042,0.288,0.206,-0.049,0.144,0.42,0.046,-0.081,-0.01,0.044,-0.095,0.013,0.037,-0.083,-0.041,0.035,-0.097,-0.018
11.94,-0.147,-0.093,-0.346,-0.153,-0.247,-0.258,-0.06,0.275,0.185,-0.067,0.116,0.394,0.049,-0.076,-0.011,0.047,-0.086,0.016,0.042,-0.078,-0.039,0.04,-0.088,-0.012
11.95,-0.146,-0.08,-0.329,-0.152,-0.246,-0.213,-0.076,0.263,0.164,-0.083,0.092,0.365,0.052,-0.07,-0.012,0.05,-0.077,0.019,0.047,-0.072,-0.038,0.045,-0.079,-0.007
11.96,-0.142,-0.061,-0.317,-0.151,-0.24,-0.171,-0.091,0.249,0.144,-0.098,0.068,0.336,0.054,-0.065,-0.013,0.052,-0.069,0.021,0.051,-0.066,-0.036,0.049,-0.07,-0.002
11.97,-0.138,-0.038,-0.307,-0.147,-0.223,-0.139,-0.104,0.231,0.127,-0.112,0.04,0.31,0.056,-0.06,-0.014,0.053,-0.06,0.022,0.055,-0.061,-0.034,0.052,-0.062,0.002
11.98,-0.131,-0.022,-0.293,-0.142,-0.217,-0.099,-0.116,0.215,0.109,-0.124,0.017,0.282,0.057,-0.054,-0.015,0.054,-0.052,0.024,0.058,-0.055,-0.032,0.055,-0.053,0.006
11.99,-0.125,-0.007,-0.278,-0.136,-0.209,-0.064,-0.125,0.203,0.09,-0.133,0,0.252,0.057,-0.049,-0.015,0.054,-0.044,0.025,0.06,-0.05,-0.03,0.057,-0.045,0.01
12,-0.09,0.65,-0.746,-0.106,0.305,-0.357,-0.046,-0.047,0.072,-0.062,-0.395,0.369,0.065,-0.037,-0.125,0.059,-0.044,-0.041,0.049,-0.032,-0.039,0.043,-0.038,0.044
12.01,-0.021,1.742,-1.531,-0.053,1.133,-0.847,0.099,-0.394,0.004,0.069,-1.015,0.572,0.073,-0.021,-0.227,0.063,-0.039,-0.093,0.04,-0.01,-0.064,0.031,-0.028,0.07
12.02,0.035,1.959,-1.647,-0.006,1.159,-0.783,0.161,-0.175,-0.285,0.124,-0.99,0.483,0.077,0,-0.254,0.065,-0.019,-0.085,0.044,0.009,-0.105,0.032,-0.011,0.064
12.03,0.065,1.818,-1.492,0.02,0.89,-0.521,0.171,0.184,-0.591,0.131,-0.75,0.293,0.081,0.019,-0.251,0.069,0.002,-0.06,0.052,0.025,-0.137,0.04,0.008,0.054
12.04,0.066,1.696,-1.343,0.021,0.698,-0.315,0.151,0.382,-0.768,0.111,-0.615,0.162,0.087,0.033,-0.243,0.075,0.02,-0.04,0.063,0.038,-0.148,0.051,0.025,0.054
12.05,0.048,1.618,-1.219,0.005,0.59,-0.167,0.113,0.438,-0.839,0.076,-0.582,0.088,0.094,0.044,-0.233,0.083,0.036,-0.025,0.075,0.048,-0.146,0.064,0.04,0.061
12.06,0.021,1.532,-1.09,-0.02,0.509,-0.04,0.063,0.434,-0.857,0.028,-0.58,0.035,0.101,0.053,-0.218,0.091,0.05,-0.011,0.087,0.057,-0.137,0.077,0.054,0.07
12.07,-0.009,1.423,-0.946,-0.047,0.416,0.092,0.004,0.408,-0.851,-0.025,-0.581,-0.014,0.108,0.061,-0.199,0.098,0.064,0.003,0.099,0.064,-0.124,0.09,0.067,0.078
12.08,-0.041,1.308,-0.803,-0.075,0.336,0.212,-0.056,0.365,-0.829,-0.082,-0.586,-0.057,0.113,0.068,-0.18,0.105,0.077,0.015,0.111,0.071,-0.11,0.103,0.08,0.086
12.09,-0.071,1.2,-0.668,-0.101,0.276,0.313,-0.116,0.308,-0.796,-0.137,-0.598,-0.095,0.118,0.074,-0.161,0.111,0.089,0.026,0.121,0.076,-0.094,0.114,0.091,0.093
12.1,-0.097,1.1,-0.545,-0.124,0.215,0.411,-0.172,0.247,-0.759,-0.188,-0.609,-0.129,0.122,0.079,-0.143,0.116,0.1,0.034,0.131,0.082,-0.079,0.125,0.102,0.099
12.11,-0.121,1.003,-0.427,-0.144,0.171,0.492,-0.223,0.184,-0.722,-0.235,-0.622,-0.159,0.125,0.084,-0.127,0.12,0.11,0.041,0.138,0.087,-0.065,0.133,0.112,0.103
12.12,-0.14,0.919,-0.322,-0.161,0.142,0.557,-0.267,0.122,-0.685,-0.276,-0.633,-0.187,0.127,0.089,-0.112,0.123,0.119,0.046,0.144,0.091,-0.052,0.14,0.121,0.107
12.13,-0.155,0.849,-0.232,-0.173,0.112,0.619,-0.304,0.072,-0.661,-0.31,-0.64,-0.214,0.128,0.094,-0.099,0.125,0.127,0.05,0.149,0.096,-0.04,0.145,0.129,0.109
12.14,-0.167,0.782,-0.146,-0.182,0.094,0.667,-0.334,0.017,-0.629,-0.338,-0.647,-0.237,0.128,0.098,-0.088,0.125,0.134,0.052,0.151,0.1,-0.03,0.148,0.136,0.11
12.15,-0.175,0.726,-0.072,-0.187,0.088,0.701,-0.357,-0.026,-0.608,-0.359,-0.641,-0.265,0.127,0.103,-0.079,0.125,0.14,0.052,0.152,0.105,-0.022,0.15,0.142,0.109
12.16,-0.179,0.677,-0.005,-0.189,0.076,0.734,-0.371,-0.057,-0.598,-0.373,-0.641,-0.283,0.125,0.107,-0.071,0.123,0.145,0.052,0.151,0.109,-0.015,0.149,0.147,0.108
12.17,-0.18,0.654,0.036,-0.188,0.078,0.753,-0.38,-0.094,-0.58,-0.38,-0.634,-0.304,0.122,0.111,-0.065,0.121,0.149,0.05,0.149,0.112,-0.009,0.148,0.151,0.106
12.18,-0.181,0.605,0.101,-0.187,0.083,0.762,-0.381,-0.118,-0.573,-0.381,-0.627,-0.319,0.119,0.115,-0.059,0.118,0.153,0.048,0.145,0.116,-0.005,0.144,0.154,0.102
12.19,-0.178,0.574,0.146,-0.182,0.083,0.772,-0.377,-0.137,-0.569,-0.377,-0.609,-0.34,0.114,0.118,-0.055,0.113,0.155,0.045,0.14,0.12,-0.002,0.14,0.156,0.098
12.2,-0.174,0.551,0.183,-0.176,0.092,0.771,-0.368,-0.154,-0.565,-0.367,-0.599,-0.349,0.109,0.121,-0.052,0.109,0.156,0.041,0.134,0.123,0.001,0.134,0.158,0.094
12.21,-0.168,0.531,0.216,-0.169,0.11,0.758,-0.354,-0.17,-0.563,-0.354,-0.586,-0.358,0.104,0.124,-0.049,0.103,0.157,0.037,0.128,0.125,0.003,0.127,0.158,0.09
12.22,-0.161,0.514,0.243,-0.161,0.115,0.751,-0.337,-0.176,-0.564,-0.336,-0.559,-0.376,0.098,0.126,-0.047,0.098,0.157,0.033,0.12,0.128,0.005,0.12,0.158,0.084
12.23,-0.153,0.493,0.272,-0.152,0.127,0.735,-0.315,-0.184,-0.563,-0.315,-0.543,-0.38,0.091,0.129,-0.044,0.091,0.156,0.029,0.111,0.13,0.006,0.111,0.157,0.079
12.24,-0.145,0.474,0.296,-0.143,0.138,0.716,-0.292,-0.191,-0.561,-0.292,-0.522,-0.386,0.085,0.13,-0.043,0.085,0.154,0.024,0.102,0.131,0.007,0.103,0.155,0.074
12.25,-0.136,0.464,0.31,-0.134,0.152,0.692,-0.266,-0.191,-0.564,-0.266,-0.494,-0.397,0.078,0.131,-0.041,0.078,0.152,0.02,0.093,0.132,0.008,0.094,0.153,0.069
12.26,-0.127,0.443,0.331,-0.124,0.165,0.666,-0.239,-0.201,-0.555,-0.24,-0.477,-0.395,0.071,0.132,-0.039,0.071,0.149,0.015,0.084,0.133,0.009,0.084,0.15,0.064
