Time (s),torque_R1_J1, torque_R1_J2, torque_R1_J3, torque_R2_J1, torque_R2_J2, torque_R2_J3, torque_R3_J1, torque_R3_J2, torque_R3_J3, torque_L1_J1, torque_L1_J2, torque_L1_J3, torque_L2_J1, torque_L2_J2, torque_L2_J3, torque_L3_J1, torque_L3_J2, torque_L3_J3
1.455, -0.000, 0.057, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.056, -0.006, -0.000, 0.058, -0.005, 0.000, 0.056, 
1.455, -0.000, 0.057, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.056, -0.006, -0.000, 0.058, -0.005, 0.000, 0.056, 
1.470, -0.000, 0.057, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.056, -0.006, -0.000, 0.058, -0.005, 0.000, 0.056, 
1.470, -0.000, 0.057, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.056, -0.006, -0.000, 0.058, -0.005, 0.000, 0.056, 
1.470, -0.000, 0.057, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.056, -0.006, -0.000, 0.058, -0.005, 0.000, 0.056, 
1.485, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.056, -0.007, -0.000, 0.058, -0.005, 0.000, 0.056, 
1.485, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.056, -0.007, -0.000, 0.058, -0.005, 0.000, 0.056, 
1.485, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.056, -0.007, -0.000, 0.058, -0.005, 0.000, 0.056, 
1.500, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.056, -0.007, -0.000, 0.058, -0.005, 0.000, 0.056, 
1.500, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.056, -0.007, -0.000, 0.058, -0.005, 0.000, 0.056, 
1.500, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.056, -0.007, -0.000, 0.058, -0.005, 0.000, 0.056, 
1.515, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.056, -0.007, -0.000, 0.058, -0.005, 0.000, 0.055, 
1.515, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.056, -0.007, -0.000, 0.058, -0.005, 0.000, 0.055, 
1.515, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.056, -0.007, -0.000, 0.058, -0.005, 0.000, 0.055, 
1.530, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.056, -0.007, -0.000, 0.058, -0.005, 0.000, 0.055, 
1.530, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.056, -0.007, -0.000, 0.058, -0.005, 0.000, 0.055, 
1.530, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.056, -0.007, -0.000, 0.058, -0.005, 0.000, 0.055, 
1.545, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.056, -0.007, -0.000, 0.058, -0.005, 0.000, 0.055, 
1.545, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.056, -0.007, -0.000, 0.058, -0.005, 0.000, 0.055, 
1.545, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.056, -0.007, -0.000, 0.058, -0.005, 0.000, 0.055, 
1.560, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.056, -0.007, -0.000, 0.058, -0.005, 0.000, 0.055, 
1.560, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.056, -0.007, -0.000, 0.058, -0.005, 0.000, 0.055, 
1.560, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.056, -0.007, -0.000, 0.058, -0.005, 0.000, 0.055, 
1.575, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.056, -0.007, -0.000, 0.058, -0.005, 0.000, 0.055, 
1.575, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.056, -0.007, -0.000, 0.058, -0.005, 0.000, 0.055, 
1.575, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.056, -0.007, -0.000, 0.058, -0.005, 0.000, 0.055, 
1.590, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.056, -0.007, -0.000, 0.058, -0.005, 0.000, 0.055, 
1.590, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.056, -0.007, -0.000, 0.058, -0.005, 0.000, 0.055, 
1.590, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.056, -0.007, -0.000, 0.058, -0.005, 0.000, 0.055, 
1.605, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.605, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.605, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.620, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.620, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.620, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.635, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.635, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.635, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.650, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.650, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.650, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.665, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.665, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.665, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.680, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.680, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.680, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.695, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.695, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.695, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.710, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.710, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.710, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.725, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.725, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.725, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.740, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.740, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.740, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.755, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.755, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.755, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.006, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.770, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.770, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.770, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.785, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.785, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.785, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.800, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.800, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.800, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.815, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.815, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.815, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.830, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.830, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.830, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.845, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.845, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.845, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.860, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.860, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.860, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.875, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.875, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.875, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.890, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.890, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.890, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.905, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.905, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.905, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.920, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.920, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.920, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.935, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.935, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.935, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.950, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.950, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.950, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.965, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.965, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.965, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.980, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.980, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.980, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.995, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.995, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
1.995, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
2.010, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
2.010, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
2.010, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
2.025, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
2.025, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
2.025, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
2.040, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
2.040, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
2.040, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
2.055, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
2.055, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
2.055, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
2.070, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
2.070, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
2.070, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
2.085, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
2.085, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
2.085, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
2.100, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
2.100, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
2.100, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
2.115, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
2.115, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
2.115, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
2.130, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
2.130, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
2.130, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
2.145, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
2.145, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
2.145, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
2.160, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
2.160, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
2.160, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
2.175, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
2.175, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
2.175, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
2.190, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
2.190, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
2.190, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.005, 0.000, 0.055, 
2.205, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.205, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
2.205, -0.000, 0.056, -0.007, 0.000, 0.056, -0.006, -0.000, 0.056, -0.007, 0.000, 0.056, -0.007, -0.000, 0.057, -0.006, 0.000, 0.055, 
