Time (s),torque_R1_J1, torque_R1_J2, torque_R1_J3, torque_R2_J1, torque_R2_J2, torque_R2_J3, torque_R3_J1, torque_R3_J2, torque_R3_J3, torque_L1_J1, torque_L1_J2, torque_L1_J3, torque_L2_J1, torque_L2_J2, torque_L2_J3, torque_L3_J1, torque_L3_J2, torque_L3_J3
2.980, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
2.980, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.000, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.000, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.000, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.020, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.020, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.020, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.060, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.060, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.060, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.080, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.080, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.080, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.100, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.100, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.100, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.120, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.120, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.120, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.140, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.140, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.140, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.160, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.160, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.160, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.180, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.180, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.180, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.200, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.200, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.200, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.220, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.220, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.220, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.240, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.240, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.240, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.260, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.260, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.260, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.280, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.280, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.280, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.300, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.300, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.300, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.320, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.320, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.320, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.340, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.340, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.340, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.360, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.360, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.360, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.380, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.380, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.380, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.400, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.400, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.400, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.420, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.420, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.420, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.440, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.440, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.440, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.460, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.460, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.460, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.480, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.480, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.480, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.500, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.500, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.500, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.520, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.520, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.520, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.540, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.540, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.540, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.560, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.560, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.560, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.580, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.580, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.580, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.600, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.600, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.600, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.620, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.620, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.620, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.640, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.640, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.640, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.660, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.660, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.660, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.680, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.680, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.680, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.700, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.700, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.700, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.720, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.720, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.720, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.740, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.740, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.740, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.760, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.760, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.760, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.780, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.780, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.780, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.800, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.800, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.800, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.820, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.820, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.820, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.840, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.840, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.840, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.860, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.860, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.860, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.880, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.880, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.880, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.900, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.900, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.900, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.920, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.920, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.920, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.940, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.940, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.940, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.000, -0.839, 0.040, 0.000, -0.839, 
3.960, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.960, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.960, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 
3.980, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.980, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
3.980, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, -0.001, -0.839, 0.040, 0.001, -0.839, 0.040, 0.001, -0.839, 
