Time (s),JointVel_1_R1,JointVel_2_R1,JointVel_3_R1,JointVel_1_R2,JointVel_2_R2,JointVel_3_R2,JointVel_1_L1,JointVel_2_L1,JointVel_3_L1,JointVel_1_L2,JointVel_2_L2,JointVel_3_L2,Body Vel X R1,Body Vel Y R1,Body Vel Z R1,Body Vel X R2,Body Vel Y R2,Body Vel Z R2,Body Vel X L1,Body Vel Y L1,Body Vel Z L1,Body Vel X L2,Body Vel Y L2,Body Vel Z L2,
1.610, -1.294, 0.076, 0.288, -1.244, -0.240, -0.171, -0.131, 0.095, -0.558, -0.166, -0.239, 0.471, 0.303, 0.092, -0.007, 0.298, -0.064, 0.064, 0.181, 0.094, -0.012, 0.177, -0.062, 0.058
1.620, -1.169, 0.127, 0.206, -1.136, -0.278, -0.089, -0.147, 0.144, -0.544, -0.178, -0.276, 0.477, 0.287, 0.081, -0.018, 0.283, -0.057, 0.069, 0.180, 0.082, -0.023, 0.176, -0.056, 0.065
1.630, -1.048, 0.172, 0.128, -1.028, -0.307, -0.016, -0.165, 0.187, -0.526, -0.192, -0.304, 0.475, 0.271, 0.070, -0.027, 0.267, -0.049, 0.073, 0.179, 0.070, -0.031, 0.175, -0.049, 0.069
1.640, -0.933, 0.210, 0.054, -0.923, -0.328, 0.046, -0.185, 0.223, -0.504, -0.207, -0.325, 0.467, 0.255, 0.059, -0.036, 0.252, -0.042, 0.075, 0.176, 0.059, -0.039, 0.173, -0.042, 0.072
1.650, -0.827, 0.241, -0.012, -0.824, -0.341, 0.098, -0.204, 0.252, -0.479, -0.223, -0.338, 0.452, 0.239, 0.049, -0.043, 0.236, -0.036, 0.076, 0.174, 0.049, -0.045, 0.171, -0.036, 0.074
1.660, -0.729, 0.264, -0.070, -0.731, -0.347, 0.141, -0.223, 0.274, -0.451, -0.238, -0.344, 0.433, 0.223, 0.039, -0.048, 0.221, -0.030, 0.076, 0.170, 0.039, -0.050, 0.168, -0.030, 0.074
1.670, -0.641, 0.281, -0.120, -0.645, -0.347, 0.173, -0.240, 0.289, -0.421, -0.252, -0.344, 0.411, 0.208, 0.030, -0.053, 0.206, -0.024, 0.074, 0.166, 0.030, -0.054, 0.164, -0.024, 0.073
1.680, -0.561, 0.290, -0.161, -0.567, -0.343, 0.198, -0.255, 0.299, -0.390, -0.264, -0.339, 0.386, 0.193, 0.023, -0.055, 0.192, -0.019, 0.071, 0.161, 0.022, -0.056, 0.160, -0.019, 0.071
1.690, -0.491, 0.294, -0.193, -0.497, -0.333, 0.214, -0.267, 0.303, -0.358, -0.273, -0.328, 0.360, 0.179, 0.016, -0.057, 0.178, -0.015, 0.068, 0.156, 0.016, -0.057, 0.154, -0.015, 0.068
1.700, -0.428, 0.293, -0.217, -0.434, -0.321, 0.223, -0.275, 0.303, -0.326, -0.278, -0.314, 0.332, 0.165, 0.010, -0.057, 0.164, -0.011, 0.064, 0.150, 0.010, -0.058, 0.149, -0.011, 0.064
1.710, -0.373, 0.286, -0.234, -0.377, -0.306, 0.226, -0.279, 0.298, -0.295, -0.281, -0.296, 0.305, 0.152, 0.004, -0.056, 0.152, -0.008, 0.060, 0.143, 0.004, -0.057, 0.142, -0.008, 0.060
1.720, -0.324, 0.276, -0.244, -0.327, -0.288, 0.224, -0.280, 0.290, -0.264, -0.280, -0.276, 0.278, 0.140, 0.000, -0.055, 0.139, -0.006, 0.056, 0.135, -0.000, -0.056, 0.135, -0.006, 0.055
1.730, -0.280, 0.263, -0.249, -0.283, -0.269, 0.218, -0.276, 0.279, -0.235, -0.275, -0.254, 0.252, 0.127, -0.004, -0.053, 0.127, -0.004, 0.051, 0.127, -0.004, -0.054, 0.127, -0.004, 0.050
