Time (s),o1,o2,fwd_force,filtered_force_1,filtered_force_2,filtered_force_3,filtered_force_4,error_force,gamma_1,gamma_2,gamma_3,gamma_4
25.660, -0.220, 0.866, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.016, 0.010, 0.011, 0.010
25.680, -0.067, 0.855, 1.000, 0.152, 0.000, 0.000, 1.000, 0.848, 0.016, 0.010, 0.011, 0.010
25.700, 0.142, 0.838, 1.000, 0.287, 0.000, 0.000, 1.000, 0.713, 0.016, 0.010, 0.011, 0.010
25.720, 0.408, 0.812, 1.000, 0.102, 0.000, 1.000, 1.000, 0.898, 0.016, 0.010, 0.012, 0.010
25.740, 0.663, 0.771, 1.000, 0.000, 1.000, 1.000, 0.335, 1.000, 0.016, 0.010, 0.012, 0.011
25.760, 0.816, 0.713, 1.000, 0.000, 1.000, 1.000, 0.476, 1.000, 0.016, 0.010, 0.012, 0.011
25.780, 0.872, 0.647, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.016, 0.010, 0.012, 0.011
25.800, 0.886, 0.579, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.016, 0.010, 0.012, 0.012
25.820, 0.886, 0.510, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.017, 0.010, 0.012, 0.012
25.840, 0.882, 0.435, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.017, 0.010, 0.011, 0.012
25.860, 0.875, 0.347, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.017, 0.010, 0.011, 0.012
25.880, 0.868, 0.236, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.017, 0.009, 0.011, 0.012
25.900, 0.857, 0.088, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.017, 0.009, 0.011, 0.012
25.920, 0.841, -0.116, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.016, 0.009, 0.011, 0.012
25.940, 0.783, -0.351, 0.000, 1.000, 1.000, 1.000, 0.000, 1.000, 0.017, 0.009, 0.011, 0.012
25.960, 0.761, -0.611, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.016, 0.010, 0.011, 0.012
25.980, 0.713, -0.789, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.016, 0.010, 0.011, 0.011
26.000, 0.651, -0.863, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.016, 0.011, 0.011, 0.011
26.020, 0.585, -0.883, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.016, 0.011, 0.011, 0.011
26.040, 0.517, -0.885, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.015, 0.011, 0.011, 0.011
26.060, 0.443, -0.882, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.015, 0.011, 0.011, 0.011
26.080, 0.356, -0.876, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.015, 0.011, 0.011, 0.011
26.100, 0.248, -0.868, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.015, 0.011, 0.011, 0.011
26.120, 0.104, -0.858, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.015, 0.011, 0.011, 0.011
26.140, -0.094, -0.843, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.015, 0.011, 0.011, 0.011
26.160, -0.352, -0.819, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.015, 0.011, 0.011, 0.011
26.180, -0.618, -0.781, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.015, 0.011, 0.011, 0.011
26.200, -0.795, -0.726, 0.000, 0.000, 0.084, 1.000, 0.000, 0.000, 0.015, 0.012, 0.011, 0.011
26.220, -0.866, -0.658, 0.000, 0.815, 0.163, 0.000, 0.000, 0.815, 0.015, 0.012, 0.011, 0.011
26.240, -0.886, -0.581, 0.000, 1.000, 0.149, 0.000, 0.000, 1.000, 0.016, 0.011, 0.012, 0.011
26.260, -0.886, -0.512, 0.000, 0.000, 0.822, 0.000, 0.000, 0.000, 0.016, 0.011, 0.012, 0.011
26.280, -0.882, -0.437, 0.000, 0.000, 0.120, 0.000, 0.000, 0.000, 0.015, 0.011, 0.012, 0.011
26.300, -0.876, -0.350, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.015, 0.011, 0.012, 0.011
26.320, -0.868, -0.239, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.015, 0.011, 0.012, 0.010
26.340, -0.857, -0.092, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.015, 0.010, 0.012, 0.010
26.360, -0.841, 0.111, 1.000, 0.119, 0.127, 0.030, 0.000, 0.881, 0.015, 0.010, 0.012, 0.010
26.380, -0.817, 0.372, 1.000, 0.224, 0.024, 0.080, 0.000, 0.776, 0.016, 0.010, 0.012, 0.010
26.400, -0.778, 0.635, 1.000, 0.027, 0.021, 0.156, 0.000, 0.973, 0.016, 0.010, 0.012, 0.011
26.420, -0.722, 0.803, 1.000, 0.000, 1.000, 0.363, 0.000, 1.000, 0.016, 0.011, 0.012, 0.011
26.440, -0.656, 0.868, 1.000, 0.000, 0.000, 0.387, 0.000, 1.000, 0.016, 0.011, 0.012, 0.012
26.460, -0.588, 0.885, 1.000, 0.000, 0.000, 0.159, 0.000, 1.000, 0.016, 0.010, 0.012, 0.012
26.480, -0.520, 0.886, 1.000, 0.000, 0.000, 0.096, 1.000, 1.000, 0.016, 0.010, 0.013, 0.011
26.500, -0.446, 0.882, 1.000, 0.000, 0.000, 0.059, 1.000, 1.000, 0.017, 0.010, 0.012, 0.011
26.520, -0.360, 0.876, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.017, 0.010, 0.012, 0.011
26.540, -0.253, 0.869, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.017, 0.010, 0.012, 0.011
26.560, -0.111, 0.858, 1.000, 0.029, 0.000, 0.000, 1.000, 0.971, 0.017, 0.010, 0.012, 0.011
26.580, 0.084, 0.843, 1.000, 0.165, 0.000, 0.000, 1.000, 0.835, 0.017, 0.010, 0.011, 0.011
26.600, 0.337, 0.819, 1.000, 0.255, 0.000, 0.000, 1.000, 0.745, 0.017, 0.010, 0.011, 0.010
26.620, 0.605, 0.783, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.017, 0.010, 0.011, 0.010
26.640, 0.788, 0.729, 1.000, 0.020, 0.000, 0.000, 1.000, 0.980, 0.017, 0.010, 0.011, 0.010
26.660, 0.864, 0.663, 1.000, 0.108, 0.000, 0.000, 1.000, 0.892, 0.017, 0.010, 0.011, 0.010
26.680, 0.884, 0.596, 1.000, 0.057, 0.000, 0.000, 1.000, 0.943, 0.017, 0.011, 0.011, 0.010
26.700, 0.886, 0.528, 1.000, 0.000, 1.000, 0.000, 1.000, 1.000, 0.017, 0.010, 0.011, 0.010
26.720, 0.883, 0.454, 1.000, 0.000, 1.000, 0.000, 1.000, 1.000, 0.017, 0.010, 0.011, 0.010
26.740, 0.877, 0.371, 1.000, 0.000, 1.000, 1.000, 1.000, 1.000, 0.017, 0.010, 0.012, 0.010
26.760, 0.870, 0.267, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.017, 0.010, 0.012, 0.011
26.780, 0.829, 0.009, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.017, 0.011, 0.012, 0.011
26.800, 0.763, -0.220, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.017, 0.011, 0.011, 0.011
26.820, 0.724, -0.449, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.017, 0.011, 0.011, 0.012
26.840, 0.662, -0.642, 0.000, 1.000, 0.112, 0.000, 0.135, 1.000, 0.017, 0.011, 0.011, 0.012
26.860, 0.633, -0.795, 0.000, 0.000, 0.429, 0.000, 0.644, 0.000, 0.017, 0.011, 0.011, 0.011
26.880, 0.565, -0.851, 0.000, 1.000, 0.161, 0.000, 0.247, 1.000, 0.017, 0.011, 0.011, 0.012
26.900, 0.502, -0.874, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.017, 0.011, 0.012, 0.012
26.920, 0.429, -0.877, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.016, 0.011, 0.011, 0.012
26.940, 0.340, -0.874, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.016, 0.010, 0.012, 0.012
26.960, 0.228, -0.866, 0.000, 0.000, 1.000, 0.000, 0.069, 0.000, 0.016, 0.010, 0.012, 0.012
26.980, 0.076, -0.856, 0.000, 0.000, 1.000, 1.000, 0.031, 0.000, 0.016, 0.010, 0.012, 0.012
27.000, -0.132, -0.839, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.016, 0.010, 0.011, 0.012
27.020, -0.397, -0.814, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.016, 0.011, 0.011, 0.011
27.040, -0.655, -0.773, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.016, 0.011, 0.011, 0.011
27.060, -0.812, -0.716, 0.000, 0.000, 0.040, 1.000, 0.000, 0.000, 0.016, 0.011, 0.011, 0.011
27.080, -0.871, -0.650, 0.000, 0.000, 0.034, 1.000, 0.000, 0.000, 0.016, 0.011, 0.011, 0.011
27.100, -0.886, -0.582, 0.000, 0.000, 0.000, 1.000, 0.010, 0.000, 0.016, 0.012, 0.011, 0.011
27.120, -0.886, -0.513, 0.000, 0.000, 0.589, 0.000, 0.429, 0.000, 0.016, 0.011, 0.012, 0.011
27.140, -0.882, -0.438, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.016, 0.012, 0.012, 0.011
27.160, -0.876, -0.351, 0.000, 0.000, 0.247, 0.000, 0.000, 0.000, 0.016, 0.011, 0.012, 0.011
27.180, -0.868, -0.242, 0.000, 0.000, 0.261, 0.128, 0.419, 0.000, 0.015, 0.011, 0.012, 0.011
27.200, -0.857, -0.095, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.015, 0.011, 0.012, 0.011
27.220, -0.842, 0.107, 1.000, 0.000, 0.159, 0.000, 0.000, 1.000, 0.016, 0.011, 0.013, 0.011
27.240, -0.821, 0.364, 1.000, 1.000, 0.281, 0.000, 0.000, 0.000, 0.016, 0.011, 0.013, 0.011
27.260, -0.800, 0.598, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.016, 0.011, 0.013, 0.011
27.280, -0.769, 0.749, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.015, 0.011, 0.013, 0.011
27.300, -0.742, 0.810, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.015, 0.010, 0.013, 0.011
27.320, -0.729, 0.822, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.015, 0.010, 0.013, 0.011
27.340, -0.694, 0.850, 1.000, 1.000, 0.000, 0.098, 0.000, 0.000, 0.015, 0.010, 0.013, 0.011
27.360, -0.625, 0.882, 1.000, 0.000, 0.000, 0.311, 0.000, 1.000, 0.016, 0.010, 0.013, 0.011
27.380, -0.557, 0.887, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.016, 0.010, 0.013, 0.011
27.400, -0.486, 0.885, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.016, 0.010, 0.013, 0.011
27.420, -0.408, 0.880, 1.000, 0.000, 0.000, 0.021, 1.000, 1.000, 0.017, 0.010, 0.013, 0.012
27.440, -0.313, 0.873, 1.000, 0.000, 0.000, 0.016, 1.000, 1.000, 0.017, 0.010, 0.013, 0.011
27.460, -0.192, 0.864, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.017, 0.010, 0.012, 0.011
27.480, -0.028, 0.852, 1.000, 0.108, 0.000, 0.000, 1.000, 0.892, 0.017, 0.010, 0.012, 0.011
27.500, 0.195, 0.833, 1.000, 0.270, 0.000, 0.000, 1.000, 0.730, 0.017, 0.010, 0.012, 0.011
27.520, 0.467, 0.805, 1.000, 0.047, 0.000, 0.000, 1.000, 0.953, 0.017, 0.010, 0.012, 0.011
27.540, 0.706, 0.760, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.017, 0.010, 0.012, 0.011
27.560, 0.834, 0.699, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.017, 0.010, 0.012, 0.011
27.580, 0.877, 0.632, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.017, 0.010, 0.012, 0.010
27.600, 0.886, 0.565, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.017, 0.011, 0.012, 0.010
27.620, 0.885, 0.495, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.017, 0.011, 0.012, 0.010
27.640, 0.880, 0.418, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.017, 0.011, 0.012, 0.010
27.660, 0.874, 0.326, 1.000, 0.000, 1.000, 0.000, 0.000, 1.000, 0.017, 0.011, 0.012, 0.011
27.680, 0.810, -0.071, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.017, 0.011, 0.012, 0.011
27.700, 0.782, -0.306, 0.000, 1.000, 0.765, 0.000, 0.000, 1.000, 0.017, 0.011, 0.012, 0.012
27.720, 0.740, -0.545, 0.000, 1.000, 0.675, 0.000, 0.000, 1.000, 0.017, 0.011, 0.012, 0.012
27.740, 0.634, -0.684, 0.000, 1.000, 0.084, 0.000, 0.000, 1.000, 0.018, 0.011, 0.012, 0.012
27.760, 0.602, -0.813, 0.000, 0.000, 0.400, 0.000, 0.899, 0.000, 0.017, 0.011, 0.011, 0.011
27.780, 0.511, -0.847, 0.000, 1.000, 0.387, 0.000, 0.289, 1.000, 0.017, 0.011, 0.011, 0.012
27.800, 0.445, -0.869, 0.000, 0.000, 0.057, 1.000, 0.000, 0.000, 0.017, 0.011, 0.012, 0.012
27.820, 0.363, -0.872, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.017, 0.011, 0.012, 0.012
27.840, 0.258, -0.867, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.016, 0.011, 0.012, 0.012
27.860, 0.117, -0.858, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.016, 0.011, 0.012, 0.012
27.880, -0.076, -0.844, 0.000, 0.000, 1.000, 0.000, 0.384, 0.000, 0.016, 0.010, 0.012, 0.012
27.900, -0.330, -0.821, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.016, 0.010, 0.012, 0.012
27.920, -0.599, -0.785, 0.000, 0.000, 1.000, 0.000, 0.076, 0.000, 0.016, 0.010, 0.013, 0.012
27.940, -0.785, -0.731, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.016, 0.010, 0.012, 0.012
27.960, -0.863, -0.666, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.016, 0.010, 0.012, 0.012
27.980, -0.884, -0.599, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.016, 0.010, 0.012, 0.012
28.000, -0.886, -0.530, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.016, 0.011, 0.012, 0.011
28.020, -0.883, -0.457, 0.000, 0.000, 0.107, 1.000, 0.000, 0.000, 0.016, 0.011, 0.012, 0.011
28.040, -0.877, -0.374, 0.000, 0.000, 0.270, 1.000, 0.000, 0.000, 0.016, 0.011, 0.011, 0.011
28.060, -0.870, -0.271, 0.000, 0.000, 0.000, 0.729, 0.048, 0.000, 0.016, 0.011, 0.012, 0.011
28.080, -0.860, -0.135, 0.000, 0.000, 1.000, 0.000, 0.105, 0.000, 0.016, 0.011, 0.012, 0.011
28.100, -0.846, 0.052, 1.000, 0.000, 0.319, 0.000, 0.439, 1.000, 0.016, 0.011, 0.012, 0.011
28.120, -0.824, 0.300, 1.000, 0.061, 0.202, 0.018, 0.107, 0.939, 0.017, 0.011, 0.013, 0.011
28.140, -0.789, 0.572, 1.000, 0.000, 0.000, 0.017, 0.000, 1.000, 0.017, 0.011, 0.013, 0.011
28.160, -0.738, 0.771, 1.000, 0.000, 0.000, 0.000, 0.000, 1.000, 0.017, 0.011, 0.013, 0.011
28.180, -0.673, 0.858, 1.000, 0.053, 0.000, 0.000, 0.000, 0.947, 0.017, 0.010, 0.013, 0.011
28.200, -0.643, 0.863, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.017, 0.010, 0.013, 0.011
28.220, -0.679, 0.822, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.016, 0.010, 0.013, 0.011
28.240, -0.700, 0.815, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.016, 0.010, 0.013, 0.011
28.260, -0.692, 0.832, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.016, 0.010, 0.013, 0.011
28.280, -0.679, 0.843, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.016, 0.010, 0.013, 0.011
28.300, -0.680, 0.836, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.016, 0.010, 0.013, 0.011
28.320, -0.676, 0.839, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.016, 0.010, 0.014, 0.011
28.340, -0.626, 0.870, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.016, 0.010, 0.014, 0.011
28.360, -0.560, 0.884, 1.000, 0.000, 0.000, 0.416, 1.000, 1.000, 0.016, 0.010, 0.013, 0.011
28.380, -0.490, 0.884, 1.000, 0.000, 0.000, 0.038, 1.000, 1.000, 0.016, 0.010, 0.014, 0.012
28.400, -0.412, 0.880, 1.000, 0.000, 0.000, 0.002, 1.000, 1.000, 0.017, 0.010, 0.013, 0.011
28.420, -0.319, 0.873, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.017, 0.010, 0.013, 0.011
28.440, -0.200, 0.865, 1.000, 0.075, 0.000, 0.000, 1.000, 0.925, 0.017, 0.010, 0.013, 0.011
28.460, -0.039, 0.853, 1.000, 0.127, 0.000, 0.000, 1.000, 0.873, 0.017, 0.010, 0.012, 0.011
28.480, 0.180, 0.834, 1.000, 0.235, 0.000, 0.000, 1.000, 0.765, 0.017, 0.010, 0.012, 0.011
28.500, 0.450, 0.807, 1.000, 0.060, 0.000, 0.000, 1.000, 0.940, 0.017, 0.010, 0.012, 0.011
28.520, 0.694, 0.763, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.017, 0.010, 0.012, 0.011
28.540, 0.829, 0.703, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.017, 0.010, 0.012, 0.011
28.560, 0.876, 0.637, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.017, 0.010, 0.012, 0.011
28.580, 0.886, 0.569, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.017, 0.010, 0.012, 0.011
28.600, 0.885, 0.499, 1.000, 0.000, 0.316, 1.000, 1.000, 1.000, 0.017, 0.011, 0.013, 0.011
28.620, 0.851, 0.081, 1.000, 1.000, 0.000, 0.799, 0.000, 0.000, 0.017, 0.011, 0.013, 0.011
28.640, 0.819, -0.140, 0.000, 1.000, 0.221, 0.000, 0.000, 1.000, 0.017, 0.011, 0.013, 0.011
28.660, 0.803, -0.401, 0.000, 0.163, 0.913, 0.000, 0.000, 0.163, 0.017, 0.011, 0.012, 0.012
28.680, 0.766, -0.656, 0.000, 0.077, 0.962, 0.000, 0.000, 0.077, 0.017, 0.010, 0.012, 0.012
28.700, 0.711, -0.812, 0.000, 0.172, 0.682, 0.000, 0.302, 0.172, 0.016, 0.010, 0.012, 0.012
28.720, 0.645, -0.871, 0.000, 0.000, 0.271, 1.000, 0.000, 0.000, 0.016, 0.011, 0.013, 0.012
28.740, 0.578, -0.885, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.016, 0.010, 0.013, 0.012
28.760, 0.509, -0.886, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.016, 0.010, 0.013, 0.012
28.780, 0.434, -0.882, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.016, 0.010, 0.012, 0.012
28.800, 0.346, -0.875, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.016, 0.010, 0.012, 0.012
28.820, 0.235, -0.867, 0.000, 0.000, 1.000, 0.000, 0.129, 0.000, 0.016, 0.010, 0.013, 0.012
28.840, 0.086, -0.857, 0.000, 0.000, 1.000, 0.000, 0.095, 0.000, 0.016, 0.010, 0.013, 0.012
28.860, -0.119, -0.841, 0.000, 0.000, 1.000, 0.000, 0.074, 0.000, 0.016, 0.010, 0.013, 0.013
28.880, -0.382, -0.816, 0.000, 0.000, 1.000, 0.478, 0.000, 0.000, 0.016, 0.010, 0.013, 0.013
28.900, -0.643, -0.776, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.016, 0.010, 0.013, 0.013
28.920, -0.807, -0.719, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.016, 0.010, 0.013, 0.012
28.940, -0.869, -0.653, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.016, 0.010, 0.012, 0.012
28.960, -0.885, -0.586, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.016, 0.010, 0.012, 0.012
28.980, -0.886, -0.517, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.016, 0.010, 0.012, 0.012
29.000, -0.882, -0.443, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.015, 0.010, 0.012, 0.011
29.020, -0.876, -0.357, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.015, 0.010, 0.012, 0.011
29.040, -0.868, -0.249, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.015, 0.010, 0.012, 0.011
29.060, -0.858, -0.104, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.015, 0.010, 0.012, 0.011
29.080, -0.843, 0.094, 1.000, 0.000, 1.000, 1.000, 0.000, 1.000, 0.016, 0.010, 0.012, 0.011
29.100, -0.819, 0.351, 1.000, 0.213, 0.416, 1.000, 0.000, 0.787, 0.016, 0.010, 0.012, 0.011
29.120, -0.787, 0.610, 1.000, 1.000, 0.269, 1.000, 0.000, 0.000, 0.016, 0.010, 0.012, 0.011
29.140, -0.739, 0.782, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.016, 0.011, 0.012, 0.011
29.160, -0.726, 0.816, 1.000, 1.000, 0.000, 1.000, 0.009, 0.000, 0.015, 0.011, 0.012, 0.011
29.180, -0.691, 0.849, 1.000, 1.000, 0.000, 1.000, 0.000, 0.000, 0.015, 0.011, 0.012, 0.011
29.200, -0.672, 0.852, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.015, 0.011, 0.012, 0.011
29.220, -0.646, 0.859, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.015, 0.011, 0.013, 0.011
29.240, -0.637, 0.852, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.015, 0.011, 0.013, 0.011
29.260, -0.626, 0.852, 1.000, 1.000, 0.007, 0.000, 0.000, 0.000, 0.015, 0.011, 0.013, 0.011
29.280, -0.634, 0.842, 1.000, 1.000, 0.039, 0.000, 0.000, 0.000, 0.015, 0.011, 0.013, 0.011
29.300, -0.635, 0.843, 1.000, 1.000, 0.101, 0.000, 0.000, 0.000, 0.015, 0.011, 0.013, 0.011
29.320, -0.644, 0.838, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.015, 0.011, 0.013, 0.011
29.340, -0.649, 0.838, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.015, 0.010, 0.014, 0.011
29.360, -0.651, 0.840, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.015, 0.010, 0.014, 0.011
29.380, -0.589, 0.876, 1.000, 0.000, 0.119, 0.519, 0.000, 1.000, 0.015, 0.010, 0.013, 0.012
29.400, -0.522, 0.883, 1.000, 0.001, 0.219, 0.362, 0.000, 0.999, 0.016, 0.010, 0.013, 0.012
29.420, -0.449, 0.882, 1.000, 0.000, 0.283, 0.067, 1.000, 1.000, 0.016, 0.010, 0.014, 0.012
29.440, -0.364, 0.876, 1.000, 0.000, 0.064, 0.016, 1.000, 1.000, 0.016, 0.010, 0.014, 0.011
29.460, -0.259, 0.869, 1.000, 0.000, 0.000, 0.092, 1.000, 1.000, 0.016, 0.010, 0.014, 0.011
29.480, -0.119, 0.859, 1.000, 0.000, 1.000, 0.008, 1.000, 1.000, 0.016, 0.011, 0.013, 0.011
29.500, 0.074, 0.844, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.016, 0.010, 0.013, 0.011
29.520, 0.328, 0.821, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.017, 0.010, 0.013, 0.011
29.540, 0.597, 0.785, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.017, 0.010, 0.013, 0.011
29.560, 0.784, 0.731, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.017, 0.010, 0.013, 0.011
29.580, 0.862, 0.666, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.017, 0.010, 0.012, 0.011
29.600, 0.884, 0.599, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.017, 0.010, 0.012, 0.011
29.620, 0.886, 0.530, 1.000, 0.053, 0.000, 0.000, 1.000, 0.947, 0.017, 0.010, 0.012, 0.011
29.640, 0.883, 0.457, 1.000, 0.107, 0.000, 0.000, 1.000, 0.893, 0.017, 0.010, 0.012, 0.011
29.660, 0.877, 0.373, 1.000, 0.203, 0.000, 0.000, 1.000, 0.797, 0.017, 0.010, 0.012, 0.011
29.680, 0.870, 0.270, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.017, 0.010, 0.012, 0.011
29.700, 0.860, 0.134, 1.000, 0.000, 0.000, 0.000, 1.000, 1.000, 0.017, 0.010, 0.012, 0.011
29.720, 0.846, -0.054, 0.000, 0.000, 0.000, 1.000, 0.241, 0.000, 0.016, 0.010, 0.013, 0.011
29.740, 0.824, -0.302, 0.000, 0.000, 0.285, 1.000, 0.000, 0.000, 0.016, 0.010, 0.013, 0.011
29.760, 0.789, -0.574, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.016, 0.010, 0.013, 0.012
29.780, 0.737, -0.772, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.016, 0.010, 0.014, 0.012
29.800, 0.602, -0.805, 0.000, 1.000, 1.000, 0.000, 0.000, 1.000, 0.016, 0.010, 0.013, 0.012
29.820, 0.309, -0.739, 0.000, 1.000, 0.000, 0.000, 0.000, 1.000, 0.017, 0.010, 0.013, 0.012
29.840, 0.222, -0.808, 0.000, 0.000, 0.235, 0.000, 0.412, 0.000, 0.016, 0.011, 0.013, 0.012
29.860, 0.084, -0.831, 0.000, 0.000, 0.406, 0.000, 0.324, 0.000, 0.016, 0.011, 0.013, 0.012
29.880, -0.173, -0.812, 0.000, 1.000, 0.228, 0.000, 0.186, 1.000, 0.016, 0.011, 0.013, 0.012
29.900, -0.438, -0.796, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.016, 0.011, 0.013, 0.012
29.920, -0.684, -0.758, 0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.016, 0.011, 0.013, 0.012
29.940, -0.824, -0.701, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.016, 0.011, 0.013, 0.011
29.960, -0.874, -0.636, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.016, 0.010, 0.012, 0.011
29.980, -0.886, -0.569, 0.000, 0.000, 1.000, 1.000, 0.000, 0.000, 0.016, 0.010, 0.012, 0.011
